,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.472437971952535,0.472437971952535,0.0038553003837127112,0.4583480236798729,0.00398187048122863,0.4583480236798729,0.0039818704812286335,0.459546925566343,0.0,0.45966470551627703,0.0,0.45966470551627703,0.0,0.3807982740021575,0.0,0.3571059998168044,0.0,0.35710599981680435,0.0,699521,699521,1705413633,False,1,138be726,2024-01-16_14-00-33,156.47744917869568,156.47744917869568,135140,1d43726c602a,172.17.0.2,156.47744917869568,1,,64,8,8,0.0006285720079916556,1.4482718205921287e-07,138be726
1,0.5173139158576052,0.5173139158576052,0.003249254688636257,0.513179452439124,0.0032307554507965256,0.513179452439124,0.003230755450796535,0.4962243797195254,0.0,0.4954067832271069,0.0,0.495406783227107,0.0,0.46601941747572817,0.0,0.41768683216394725,0.0,0.4176868321639472,0.0,529550,529550,1705414009,True,1,cebf434c,2024-01-16_14-06-49,526.5209341049194,526.5209341049194,135245,1d43726c602a,172.17.0.2,526.5209341049194,1,,128,6,15,3.0846008374317274e-05,9.690022156308684e-06,cebf434c
2,0.6184466019417474,0.6184466019417474,0.005258277284554035,0.6213282167990637,0.00523622397710452,0.6213282167990639,0.005236223977104553,0.564185544768069,0.0,0.5664378191781917,0.0,0.5664378191781918,0.0,0.5415318230852212,0.0,0.5110543833613289,0.0,0.5110543833613289,0.0,138756,138756,1705413706,False,1,f17de5cd,2024-01-16_14-01-46,213.43787026405334,213.43787026405334,135292,1d43726c602a,172.17.0.2,213.43787026405334,1,,128,2,11,0.0006473300414180455,9.896693370256569e-06,f17de5cd
3,0.5474110032362459,0.5474110032362459,0.00682025984967564,0.5447473861892697,0.008312999089532026,0.5447473861892698,0.008312999089532076,0.5221143473570659,0.0,0.5226394617431334,0.0,0.5226394617431334,0.0,0.5302049622437972,0.0,0.4842909621143226,0.0,0.4842909621143226,0.0,333696,333696,1705414057,True,1,5d3a976e,2024-01-16_14-07-37,535.1130409240723,535.1130409240723,135339,1d43726c602a,172.17.0.2,535.1130409240723,1,,128,4,7,0.00010588182074009451,6.045661481822252e-07,5d3a976e
4,0.5841423948220065,0.5560949298813376,0.006485962250510194,0.5483926751473998,0.007112589690443546,0.5483926751473996,0.0071125896904435364,0.5841423948220065,0.0,0.5845926857710487,0.0,0.5845926857710487,0.0,0.5237324703344121,0.0,0.48941246791615917,0.0,0.48941246791615917,0.0,247951,247951,1705413802,True,1,81cdf22e,2024-01-16_14-03-22,274.49406027793884,274.49406027793884,135386,1d43726c602a,172.17.0.2,274.49406027793884,1,,64,3,18,0.00012013754259170048,7.690689320990375e-06,81cdf22e
5,0.581445523193096,0.581445523193096,0.0038819965944868456,0.5814321723075373,0.003806638777355322,0.5814321723075373,0.003806638777355338,0.5393743257820928,0.0,0.5415014372775785,0.0,0.5415014372775785,0.0,0.5032362459546925,0.0,0.448394457070813,0.0,0.44839445707081305,0.0,432315,432315,1705414956,True,1,6f0934e9,2024-01-16_14-22-36,1421.5196661949158,1421.5196661949158,135433,1d43726c602a,172.17.0.2,1421.5196661949158,1,,128,5,12,1.1976396568394068e-05,8.492541245180657e-06,6f0934e9
6,0.6027508090614887,0.6027508090614887,0.0039062768195253375,0.5966541522610005,0.004454953647560366,0.5966541522610005,0.004454953647560362,0.5760517799352751,0.0,0.5803024591027653,0.0,0.5803024591027655,0.0,0.5377562028047465,0.0,0.4921637245888741,0.0,0.49216372458887403,0.0,136161,136161,1705413942,False,1,6506e8b5,2024-01-16_14-05-42,400.83575224876404,400.83575224876404,135480,1d43726c602a,172.17.0.2,400.83575224876404,1,,64,2,8,5.1746628827350565e-05,7.4926346220010356e-06,6506e8b5
7,0.5393743257820928,0.5263214670981661,0.004238809644959761,0.4989700522072103,0.004176229069091641,0.4989700522072103,0.004176229069091643,0.5393743257820928,0.0,0.5362673870772713,0.0,0.5362673870772713,0.0,0.5070118662351673,0.0,0.4625994158190149,0.0,0.46259941581901487,0.0,247158,247158,1705415183,True,1,52e1b0ee,2024-01-16_14-26-23,1635.4374816417694,1635.4374816417694,135527,1d43726c602a,172.17.0.2,1635.4374816417694,1,,128,3,17,3.316837576190194e-05,3.2224705611236307e-06,52e1b0ee
8,0.5850593311758361,0.5850593311758361,0.0037372841858295744,0.5761590740613337,0.003816837903422504,0.5761590740613336,0.0038168379034225416,0.5706580366774542,0.0,0.570239399812859,0.0,0.5702393998128591,0.0,0.5016181229773463,0.0,0.44401095554961834,0.0,0.44401095554961834,0.0,531725,531725,1705413709,False,1,e3c0b196,2024-01-16_14-01-49,154.48735976219177,154.48735976219177,135574,1d43726c602a,172.17.0.2,154.48735976219177,1,,64,6,16,0.0006901965639869652,3.72016620077887e-06,e3c0b196
9,0.5564185544768069,0.5564185544768069,0.003972373816509612,0.5515705869985907,0.004222458569166129,0.5515705869985907,0.004222458569166151,0.5442286947141316,0.0,0.5433584178107373,0.0,0.5433584178107373,0.0,0.5194174757281553,0.0,0.4578991465196501,0.0,0.45789914651965014,0.0,428770,428770,1705414806,True,1,4a641d24,2024-01-16_14-20-06,1243.1666188240051,1243.1666188240051,135621,1d43726c602a,172.17.0.2,1243.1666188240051,1,,128,5,9,1.0706081990321994e-05,3.3708166707828593e-06,4a641d24
