,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.5098705501618123,0.5098705501618123,0.00689914372691435,0.5026047726533595,0.008147561581986155,0.5026047726533595,0.008147561581986176,0.47950377562028046,0.0,0.4831010792117007,0.0,0.4831010792117007,0.0,0.43149946062567424,0.0,0.37874907756011417,0.0,0.37874907756011417,0.0,915552,915552,1700515422,,True,1,5ab8a3ed,2023-11-20_18-23-42,1703.854124546051,1703.854124546051,36743,ac1450d1e4fc,172.17.0.2,1703.854124546051,1,64,0.45312778197094994,7,135,8.643154007572608e-05,6.5623780254764555e-06,5ab8a3ed
1,0.5541531823085222,0.5541531823085222,0.005485731234127776,0.5513330575941251,0.005673470078801252,0.5513330575941251,0.0056734700788012874,0.5145631067961165,0.0,0.5169372752219967,0.0,0.5169372752219967,0.0,0.4341963322545847,0.0,0.3734805188231273,0.0,0.37348051882312727,0.0,958969,958969,1700514633,,False,1,94939cb7,2023-11-20_18-10-33,900.4102370738983,900.4102370738983,37809,ac1450d1e4fc,172.17.0.2,900.4102370738983,1,64,0.4204810372182387,8,108,0.00010465857012371514,2.0158801095102156e-06,94939cb7
2,0.4925566343042071,0.4925566343042071,0.003804787937119393,0.4828900742191767,0.004626025904290803,0.48289007421917657,0.004626025904290828,0.4773462783171521,0.0,0.48015801137207564,0.0,0.48015801137207564,0.0,0.4374325782092772,0.0,0.3781244989435402,0.0,0.3781244989435402,0.0,1030101,1030101,1700515470,,True,1,31558398,2023-11-20_18-24-30,1722.9661378860474,1722.9661378860474,37870,ac1450d1e4fc,172.17.0.2,1722.9661378860474,1,64,2.3652188310336033,8,130,3.576489003804501e-05,6.940848305479421e-06,31558398
3,0.5005933117583603,0.5005933117583603,0.00528724416853765,0.4967392372506758,0.006077543200889866,0.4967392372506758,0.006077543200889857,0.45037756202804746,0.0,0.45408692122996036,0.0,0.45408692122996036,0.0,0.4034519956850054,0.0,0.3462884423815424,0.0,0.3462884423815424,0.0,576816,576816,1700515906,,True,1,0a0e1934,2023-11-20_18-31-46,2144.4033551216125,2144.4033551216125,37931,ac1450d1e4fc,172.17.0.2,2144.4033551216125,1,64,1.88686434282137,4,167,2.9298279081054324e-05,4.485739889967397e-06,0a0e1934
4,0.50722761596548,0.50722761596548,0.0063508893331327,0.45390895095894407,0.005931889650982231,0.45390895095894407,0.005931889650982239,0.2993527508090615,0.0,0.27931821800445683,0.0,0.2793182180044568,0.0,0.4617044228694714,0.0,0.41211943531645306,0.0,0.4121194353164531,0.0,208392,208392,1700519557,,True,1,d9dd9a7c,2023-11-20_19-32-37,5781.912994861603,5781.912994861603,37992,ac1450d1e4fc,172.17.0.2,5781.912994861603,1,64,2.0458210285015794,2,95,2.488513616057891e-05,4.849897809874272e-06,d9dd9a7c
5,0.5615965480043149,0.5615965480043149,0.00485317017441293,0.5573416809406031,0.005554870477085832,0.5573416809406031,0.00555487047708587,0.49838187702265374,0.0,0.5016944452383677,0.0,0.5016944452383677,0.0,0.47626752966558794,0.0,0.4236836332775458,0.0,0.4236836332775459,0.0,704440,704440,1700515827,,False,1,457b2eb1,2023-11-20_18-30-27,1194.2357778549194,1194.2357778549194,37809,ac1450d1e4fc,172.17.0.2,1194.2357778549194,1,64,2.992477525891939,5,159,0.00014275499541395646,9.483280759909486e-06,457b2eb1
6,0.4776699029126214,0.4776699029126214,0.002752394999390094,0.46381494002332724,0.0028651956190686497,0.46381494002332735,0.0028651956190686697,0.41693635382955774,0.0,0.4189521643003898,0.0,0.41895216430038973,0.0,0.42340884573894283,0.0,0.3780987428581153,0.0,0.3780987428581153,0.0,423106,423106,1700517225,,True,1,d3d5a2dd,2023-11-20_18-53-45,1802.415257692337,1802.415257692337,36743,ac1450d1e4fc,172.17.0.2,1802.415257692337,1,64,0.8251703220819645,5,5,5.1513372783343995e-05,9.2927995262325e-06,d3d5a2dd
7,0.5593311758360302,0.5079288025889968,0.003941863298941437,0.4942733814640303,0.0039701263426808716,0.4942733814640303,0.003970126342680877,0.48274002157497303,0.0,0.4850569393037563,0.0,0.4850569393037564,0.0,0.5593311758360302,0.0,0.5337270102965196,0.0,0.5337270102965197,0.0,954935,954935,1700517292,,False,1,b0b0f753,2023-11-20_18-54-52,1822.5272116661072,1822.5272116661072,37870,ac1450d1e4fc,172.17.0.2,1822.5272116661072,1,64,2.1578114512811006,7,148,0.0003894028089069914,9.42758995587367e-06,b0b0f753
8,0.5434196332254586,0.5434196332254586,0.007478654058178016,0.5342518636750423,0.009094814011415252,0.5342518636750423,0.009094814011415223,0.48004314994606256,0.0,0.48097878380297043,0.0,0.4809787838029705,0.0,0.42448759439050704,0.0,0.4302580573045411,0.0,0.4302580573045411,0.0,553590,553590,1700517582,,True,1,8b49fb34,2023-11-20_18-59-42,1754.3988642692566,1754.3988642692566,37809,ac1450d1e4fc,172.17.0.2,1754.3988642692566,1,64,1.178088370673812,6,29,0.0001738391800853106,7.719250518498482e-06,8b49fb34
9,0.5539374325782094,0.5539374325782094,0.0051791171021177175,0.5517749290062386,0.0053395633230598665,0.5517749290062386,0.005339563323059872,0.5070118662351673,0.0,0.5122905548998418,0.0,0.5122905548998419,0.0,0.3959007551240561,0.0,0.33733698236442916,0.0,0.3373369823644291,0.0,837901,837901,1700517175,,True,1,c3e41ffe,2023-11-20_18-52-55,1268.5905680656433,1268.5905680656433,37931,ac1450d1e4fc,172.17.0.2,1268.5905680656433,1,64,0.3484754386683152,7,108,3.7043123130703995e-05,9.28911742702873e-06,c3e41ffe
