,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/latent_dim,config/num_HL,config/opt_lr,config/opt_wd,logdir
0,0.4194835680751174,0.4194835680751174,0.0084016573559498,0.4322243637002995,0.008296057875328,0.4322243637002995,0.008296057875328,0.4131455399061033,0.0,0.4210581586411465,0.0,0.4210581586411465,0.0,0.3615023474178404,0.0,0.3232014960337376,0.0,0.3232014960337376,0.0,549810,549810,60.70195817947388,False,1,ec79e72f,2023-11-30_12-41-13,1701348073,60.70195817947388,624988,c2bc4fd3277a,172.17.0.4,60.70195817947388,1,64,27,6,1.9972387604244912e-05,9.596508519821393e-06,"/home/darlinne.soto/ray_results/P10_ae_kuhar_p10/my_objective_function_ec79e72f_1_batch_size=64,latent_dim=27,num_HL=6,opt_lr=0.0000,opt_wd=0.0000_2023-11-30_12-40-02"
1,0.527699530516432,0.527699530516432,0.0107469700866287,0.5374254286640794,0.0097127663635101,0.5374254286640795,0.0097127663635101,0.3755868544600939,0.0,0.3466079968294814,0.0,0.3466079968294814,0.0,0.3826291079812207,0.0,0.3721657415940362,0.0,0.3721657415940362,0.0,139502,139502,347.0880403518677,True,1,8dfcc7fa,2023-11-30_12-46-10,1701348370,347.0880403518677,629266,c2bc4fd3277a,172.17.0.4,347.0880403518677,1,64,13,2,2.325792508277911e-05,9.752874686546872e-06,"/home/darlinne.soto/ray_results/P10_ae_kuhar_p10/my_objective_function_8dfcc7fa_2_batch_size=64,latent_dim=13,num_HL=2,opt_lr=0.0000,opt_wd=0.0000_2023-11-30_12-40-12"
2,0.5361502347417841,0.5361502347417841,0.0111693683130237,0.5468437295491133,0.0107790013655873,0.5468437295491133,0.0107790013655873,0.4624413145539906,0.0,0.4620660385366267,0.0,0.4620660385366268,0.0,0.4342723004694835,0.0,0.380299194491948,0.0,0.380299194491948,0.0,367002,367002,53.9975688457489,False,1,4e5ee80b,2023-11-30_12-41-28,1701348088,53.9975688457489,629510,c2bc4fd3277a,172.17.0.4,53.9975688457489,1,64,35,4,7.818471750419365e-05,2.324544761252594e-06,"/home/darlinne.soto/ray_results/P10_ae_kuhar_p10/my_objective_function_4e5ee80b_3_batch_size=64,latent_dim=35,num_HL=4,opt_lr=0.0001,opt_wd=0.0000_2023-11-30_12-40-22"
3,0.478169014084507,0.478169014084507,0.0102348494631885,0.4898451541242677,0.0094328152556378,0.4898451541242677,0.0094328152556377,0.4225352112676056,0.0,0.4240379486949834,0.0,0.4240379486949834,0.0,0.4295774647887324,0.0,0.3646662021572869,0.0,0.3646662021572869,0.0,461167,461167,267.4343316555023,True,1,e4067d0a,2023-11-30_12-45-12,1701348312,267.4343316555023,629878,c2bc4fd3277a,172.17.0.4,267.4343316555023,1,128,32,5,1.1730717646528398e-05,5.289542331071926e-06,"/home/darlinne.soto/ray_results/P10_ae_kuhar_p10/my_objective_function_e4067d0a_4_batch_size=128,latent_dim=32,num_HL=5,opt_lr=0.0000,opt_wd=0.0000_2023-11-30_12-40-34"
4,0.6025821596244132,0.6025821596244132,0.0089725421847964,0.6078929253062698,0.0083061800501033,0.6078929253062697,0.0083061800501033,0.4788732394366197,0.0,0.4596793754574501,0.0,0.4596793754574502,0.0,0.5093896713615024,0.0,0.5046766919899883,0.0,0.5046766919899882,0.0,262556,262556,77.27888560295105,False,1,061b6cee,2023-11-30_12-42-12,1701348132,77.27888560295105,630308,c2bc4fd3277a,172.17.0.4,77.27888560295105,1,64,33,3,0.00014186660710292648,7.61691685551587e-06,"/home/darlinne.soto/ray_results/P10_ae_kuhar_p10/my_objective_function_061b6cee_5_batch_size=64,latent_dim=33,num_HL=3,opt_lr=0.0001,opt_wd=0.0000_2023-11-30_12-40-44"
5,0.5169014084507043,0.5169014084507043,0.0075556229762587,0.5260271955125666,0.0072309578316371,0.5260271955125667,0.0072309578316371,0.4530516431924882,0.0,0.4416768184283762,0.0,0.4416768184283762,0.0,0.4178403755868544,0.0,0.366246640232629,0.0,0.366246640232629,0.0,342812,342812,57.94994235038757,False,1,735cf717,2023-11-30_12-42-03,1701348123,57.94994235038757,633419,c2bc4fd3277a,172.17.0.4,57.94994235038757,1,128,15,4,0.0004712520366624918,3.520996219473115e-06,"/home/darlinne.soto/ray_results/P10_ae_kuhar_p10/my_objective_function_735cf717_6_batch_size=128,latent_dim=15,num_HL=4,opt_lr=0.0005,opt_wd=0.0000_2023-11-30_12-40-55"
6,0.4741784037558686,0.4741784037558686,0.007120070839485,0.486964109280622,0.0064745952072173,0.486964109280622,0.0064745952072173,0.4225352112676056,0.0,0.431908225842228,0.0,0.431908225842228,0.0,0.4389671361502347,0.0,0.389962555767503,0.0,0.389962555767503,0.0,428770,428770,59.01047539710999,True,1,8673b8ac,2023-11-30_12-42-12,1701348132,59.01047539710999,624988,c2bc4fd3277a,172.17.0.4,59.01047539710999,1,128,9,5,9.489272732291567e-05,7.356128252635741e-07,"/home/darlinne.soto/ray_results/P10_ae_kuhar_p10/my_objective_function_8673b8ac_7_batch_size=128,latent_dim=9,num_HL=5,opt_lr=0.0001,opt_wd=0.0000_2023-11-30_12-41-05"
7,0.4807511737089202,0.4807511737089202,0.0093779269274357,0.4930117003416489,0.0093106007161853,0.4930117003416489,0.0093106007161853,0.4507042253521127,0.0,0.4604391604458726,0.0,0.4604391604458726,0.0,0.4577464788732394,0.0,0.3880835075522493,0.0,0.3880835075522493,0.0,533154,533154,28.399274349212646,True,1,5f3f878c,2023-11-30_12-41-51,1701348111,28.399274349212646,638156,c2bc4fd3277a,172.17.0.4,28.399274349212646,1,128,17,6,0.0005502841381368557,8.346320227389593e-07,"/home/darlinne.soto/ray_results/P10_ae_kuhar_p10/my_objective_function_5f3f878c_8_batch_size=128,latent_dim=17,num_HL=6,opt_lr=0.0006,opt_wd=0.0000_2023-11-30_12-41-13"
8,0.4460093896713615,0.4133802816901408,0.0097042378444105,0.4233593644086521,0.0094724877586872,0.4233593644086521,0.0094724877586872,0.4460093896713615,0.0,0.4460433271493689,0.0,0.4460433271493688,0.0,0.3004694835680751,0.0,0.2683957298929213,0.0,0.2683957298929213,0.0,418849,418849,16.2941951751709,True,1,b678174c,2023-11-30_12-41-44,1701348104,16.2941951751709,629510,c2bc4fd3277a,172.17.0.4,16.2941951751709,1,128,2,5,0.00046049043873095047,7.952635157271118e-06,"/home/darlinne.soto/ray_results/P10_ae_kuhar_p10/my_objective_function_b678174c_9_batch_size=128,latent_dim=2,num_HL=5,opt_lr=0.0005,opt_wd=0.0000_2023-11-30_12-41-22"
9,0.4645539906103286,0.4645539906103286,0.0127042808711124,0.4772367857681424,0.0123168259358998,0.4772367857681424,0.0123168259358998,0.4507042253521127,0.0,0.4545048352981276,0.0,0.4545048352981276,0.0,0.3896713615023474,0.0,0.3244188368072175,0.0,0.3244188368072175,0.0,451046,451046,30.054583072662357,True,1,40c9f122,2023-11-30_12-42-09,1701348129,30.054583072662357,638765,c2bc4fd3277a,172.17.0.4,30.054583072662357,1,128,25,5,0.0008178323684386439,7.818282849221103e-06,"/home/darlinne.soto/ray_results/P10_ae_kuhar_p10/my_objective_function_40c9f122_10_batch_size=128,latent_dim=25,num_HL=5,opt_lr=0.0008,opt_wd=0.0000_2023-11-30_12-41-28"
