,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.5326860841423948,0.5326860841423948,0.0036756688322331843,0.5140579217750718,0.005084564888746698,0.5140579217750718,0.005084564888746677,0.5037756202804746,0.0,0.5045962156220448,0.0,0.5045962156220448,0.0,0.4962243797195254,0.0,0.4489399191078595,0.0,0.4489399191078596,0.0,561196,561196,1700372079,,True,1,01c131ae,2023-11-19_02-34-39,1211.2077119350433,1211.2077119350433,28866,ac1450d1e4fc,172.17.0.2,1211.2077119350433,1,64,5,91,4.360192938674101e-05,9.600144607559752e-06,01c131ae
1,0.619848975188781,0.619848975188781,0.007897000115724365,0.6182962632965932,0.008359560395486566,0.6182962632965932,0.008359560395486567,0.5960086299892126,0.0,0.5923495534683527,0.0,0.5923495534683527,0.0,0.5269687162891047,0.0,0.488683305097024,0.0,0.488683305097024,0.0,280213,280213,1700371335,,False,1,121254ca,2023-11-19_02-22-15,452.98532032966614,452.98532032966614,29932,ac1450d1e4fc,172.17.0.2,452.98532032966614,1,64,3,50,0.0003288840034122752,4.640542608109063e-06,121254ca
2,0.533764832793959,0.533764832793959,0.004584364479153364,0.5276869405700049,0.005188390181220864,0.5276869405700049,0.005188390181220849,0.5021574973031284,0.0,0.503005625748037,0.0,0.503005625748037,0.0,0.5285868392664509,0.0,0.4917063281624989,0.0,0.4917063281624989,0.0,234883,234883,1700371676,,True,1,19a24029,2023-11-19_02-27-56,778.8413233757019,778.8413233757019,29993,ac1450d1e4fc,172.17.0.2,778.8413233757019,1,128,3,4,0.0007674170071011872,5.435540272952357e-06,19a24029
3,0.49730312837108953,0.49498381877022657,0.0019454896221004756,0.4937446096827215,0.00215424363362121,0.49374460968272144,0.0021542436336212307,0.49730312837108953,0.0,0.4982207108077777,0.0,0.49822071080777774,0.0,0.43851132686084143,0.0,0.39227147642227583,0.0,0.39227147642227583,0.0,980331,980331,1700371673,,True,1,4628e11f,2023-11-19_02-27-53,761.0070650577545,761.0070650577545,30054,ac1450d1e4fc,172.17.0.2,761.0070650577545,1,64,7,156,1.6634286559121752e-05,1.0113851493015314e-06,4628e11f
4,0.4967637540453074,0.4923948220064724,0.008081440321323304,0.4865401534419444,0.009019372622036862,0.4865401534419444,0.009019372622036876,0.48813376483279397,0.0,0.48176247241267706,0.0,0.48176247241267706,0.0,0.4967637540453074,0.0,0.4332923860816024,0.0,0.43329238608160237,0.0,846590,846590,1700371870,,True,1,573bb2c0,2023-11-19_02-31-10,943.7704315185547,943.7704315185547,30115,ac1450d1e4fc,172.17.0.2,943.7704315185547,1,128,6,159,2.9478667143941058e-05,9.87676038752108e-06,573bb2c0
5,0.6137001078748651,0.6137001078748651,0.0043606004167006975,0.612372540639997,0.003958762582798863,0.612372540639997,0.003958762582798859,0.5253505933117584,0.0,0.5169001229259543,0.0,0.5169001229259544,0.0,0.5836030204962244,0.0,0.5402929491496757,0.0,0.5402929491496756,0.0,366986,366986,1700371747,,False,1,a4eeace3,2023-11-19_02-29-07,411.6710169315338,411.6710169315338,29932,ac1450d1e4fc,172.17.0.2,411.6710169315338,1,64,3,123,0.0006123742873843254,7.090484057868725e-06,a4eeace3
6,0.5786947141316073,0.5786947141316073,0.00520964123913145,0.5694980313758006,0.005065635258065218,0.5694980313758005,0.005065635258065241,0.5237324703344121,0.0,0.5279010803033297,0.0,0.5279010803033297,0.0,0.5129449838187702,0.0,0.46043048497705646,0.0,0.4604304849770565,0.0,449857,449857,1700371969,,True,1,52e7ff0e,2023-11-19_02-32-49,295.94857478141785,295.94857478141785,30054,ac1450d1e4fc,172.17.0.2,295.94857478141785,1,64,5,24,0.0007767518221358206,9.453087625327334e-06,52e7ff0e
7,0.16666666666666669,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,766854,766854,1700371801,,True,1,f9766eee,2023-11-19_02-30-01,124.61377143859863,124.61377143859863,29993,ac1450d1e4fc,172.17.0.2,124.61377143859863,1,64,7,81,0.00014304578964044655,7.530591499019161e-06,f9766eee
8,0.48220064724919093,0.48025889967637536,0.00316535075536596,0.4620176290582128,0.0032142353104896164,0.4620176290582128,0.003214235310489614,0.4471413160733549,0.0,0.43862308042126275,0.0,0.43862308042126275,0.0,0.48220064724919093,0.0,0.43537987494239544,0.0,0.43537987494239544,0.0,626028,626028,1700372459,,True,1,45c77123,2023-11-19_02-40-59,712.0016014575958,712.0016014575958,29932,ac1450d1e4fc,172.17.0.2,712.0016014575958,1,64,6,67,5.1507163420674955e-05,5.733579750020239e-06,45c77123
9,0.6129449838187702,0.6129449838187702,0.007364780663947466,0.6126055201453727,0.007533752061147392,0.6126055201453726,0.007533752061147391,0.5776699029126213,0.0,0.5780220557689949,0.0,0.5780220557689949,0.0,0.5431499460625674,0.0,0.5046045102221903,0.0,0.5046045102221903,0.0,247951,247951,1700372264,,False,1,306fb716,2023-11-19_02-37-44,463.0513026714325,463.0513026714325,29993,ac1450d1e4fc,172.17.0.2,463.0513026714325,1,64,3,18,0.00025596648934663553,4.7560334196522425e-06,306fb716
10,0.4811218985976268,0.4453074433656957,0.004752619368265509,0.43358092774799084,0.003947609980536446,0.43358092774799084,0.003947609980536468,0.4406688241639698,0.0,0.4369920935527316,0.0,0.4369920935527316,0.0,0.4811218985976268,0.0,0.4060589306559108,0.0,0.4060589306559108,0.0,792898,792898,1700373017,,True,1,24af90aa,2023-11-19_02-50-17,1145.9398283958435,1145.9398283958435,30115,ac1450d1e4fc,172.17.0.2,1145.9398283958435,1,128,7,91,2.6214631738768387e-05,1.3182058682193898e-06,24af90aa
11,0.6040992448759439,0.5625674217907227,0.0056312332842020215,0.5596236488340878,0.006320985625644564,0.5596236488340878,0.006320985625644589,0.6040992448759439,0.0,0.6018234189414978,0.0,0.6018234189414979,0.0,0.5080906148867314,0.0,0.4656069821643003,0.0,0.46560698216430024,0.0,392617,392617,1700374029,,False,1,a8319d02,2023-11-19_03-07-09,2060.2151775360107,2060.2151775360107,30054,ac1450d1e4fc,172.17.0.2,2060.2151775360107,1,128,3,142,0.00012189102226264265,3.5219018599725164e-06,a8319d02
