,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.5629449838187703,0.5629449838187703,0.003993191805583497,0.5537503183990908,0.004600860138218217,0.5537503183990908,0.004600860138218204,0.517799352750809,0.0,0.5180972070566794,0.0,0.5180972070566794,0.0,0.4967637540453074,0.0,0.44573942467130395,0.0,0.44573942467130395,0.0,674276,674276,1700153557,,True,1,f5438b20,2023-11-16_13-52-37,1243.8247232437134,1243.8247232437134,18648,ac1450d1e4fc,172.17.0.2,1243.8247232437134,1,64,2.524895162868268,7,41,3.231781700573505e-05,7.786262692825308e-06,f5438b20
1,0.5655339805825242,0.5655339805825242,0.005129730577393969,0.5605942522346183,0.005462859319212442,0.5605942522346183,0.005462859319212449,0.5097087378640777,0.0,0.5135724093642103,0.0,0.5135724093642103,0.0,0.4525350593311758,0.0,0.4050654099180227,0.0,0.4050654099180227,0.0,851688,851688,1700153358,,False,1,6bc4309b,2023-11-16_13-49-18,1030.5203766822815,1030.5203766822815,19725,ac1450d1e4fc,172.17.0.2,1030.5203766822815,1,64,0.16780292833103638,8,71,4.5069160379578994e-05,1.6802180028129489e-06,6bc4309b
2,0.5370010787486516,0.5370010787486516,0.005627098751130533,0.5292992085719619,0.005810293214284611,0.5292992085719619,0.005810293214284612,0.5194174757281553,0.0,0.5230827578454912,0.0,0.5230827578454911,0.0,0.418554476806904,0.0,0.3631045913606444,0.0,0.3631045913606444,0.0,524100,524100,1700154454,,True,1,14471580,2023-11-16_14-07-34,2111.965023756027,2111.965023756027,19787,ac1450d1e4fc,172.17.0.2,2111.965023756027,1,128,1.9343035069950798,6,11,8.523662221328309e-05,2.631930955563593e-06,14471580
3,0.5642394822006472,0.5642394822006472,0.004132114288089497,0.5454961514524392,0.004041777412252089,0.5454961514524392,0.0040417774122520995,0.35490830636461707,0.0,0.3480723266651283,0.0,0.34807232666512833,0.0,0.4962243797195254,0.0,0.44792074387920083,0.0,0.4479207438792009,0.0,136530,136530,1700153855,,True,1,379015b7,2023-11-16_13-57-35,1498.7707135677338,1498.7707135677338,19848,ac1450d1e4fc,172.17.0.2,1498.7707135677338,1,128,0.8387689849456191,2,9,0.000819836378522229,8.734731055196712e-06,379015b7
4,0.45809061488673136,0.45809061488673136,0.006126352162094155,0.448046378565744,0.007844470553474942,0.448046378565744,0.00784447055347494,0.41639697950377563,0.0,0.4162314534240497,0.0,0.4162314534240497,0.0,0.40129449838187703,0.0,0.354990760455941,0.0,0.354990760455941,0.0,427415,427415,1700154393,,True,1,5988a109,2023-11-16_14-06-33,2022.7202088832855,2022.7202088832855,19909,ac1450d1e4fc,172.17.0.2,2022.7202088832855,1,128,2.2299009666991356,5,8,0.00010283412972386808,2.4084521668573534e-06,5988a109
5,0.49870550161812294,0.49870550161812294,0.004843569432717065,0.48928696005714994,0.005313149685321563,0.48928696005715,0.0053131496853215335,0.44552319309600863,0.0,0.4512790398699263,0.0,0.45127903986992646,0.0,0.45145631067961167,0.0,0.39729045721823314,0.0,0.3972904572182331,0.0,259571,259571,1700155176,,True,1,70cf44ee,2023-11-16_14-19-36,1817.6349256038666,1817.6349256038666,19725,ac1450d1e4fc,172.17.0.2,1817.6349256038666,1,128,2.372741346845987,3,30,0.00016013549683209011,2.4396794672792925e-06,70cf44ee
6,0.5242718446601942,0.5242718446601942,0.004321731526215787,0.5189220399981382,0.0044237949291487215,0.5189220399981382,0.0044237949291486825,0.46601941747572817,0.0,0.472524709731967,0.0,0.47252470973196703,0.0,0.4331175836030205,0.0,0.38291510178277405,0.0,0.38291510178277405,0.0,338809,338809,1700158542,,True,1,9fa7e863,2023-11-16_15-15-42,4984.021229505539,4984.021229505539,18648,ac1450d1e4fc,172.17.0.2,4984.021229505539,1,128,2.2266880725856706,4,12,2.2851778877417873e-05,4.318363976559098e-06,9fa7e863
7,0.5713592233009709,0.5713592233009709,0.005764243731571795,0.5665550081640426,0.005857156659895764,0.5665550081640427,0.005857156659895778,0.48651564185544766,0.0,0.49051922975861717,0.0,0.4905192297586172,0.0,0.43635382955771307,0.0,0.37740328621389246,0.0,0.37740328621389235,0.0,599905,599905,1700155978,,False,1,3a8959d0,2023-11-16_14-32-58,2123.046496629715,2123.046496629715,19848,ac1450d1e4fc,172.17.0.2,2123.046496629715,1,64,1.756201907541007,6,54,1.1038678641978685e-05,6.95653989285391e-06,3a8959d0
8,0.568554476806904,0.568554476806904,0.007141161266356921,0.5620175544119181,0.006902343037628573,0.5620175544119183,0.006902343037628553,0.5420711974110033,0.0,0.5422235123723528,0.0,0.5422235123723528,0.0,0.529126213592233,0.0,0.4835228676445594,0.0,0.4835228676445593,0.0,705894,705894,1700155498,,False,1,32a9936f,2023-11-16_14-24-58,1104.2758524417877,1104.2758524417877,19909,ac1450d1e4fc,172.17.0.2,1104.2758524417877,1,128,2.8239699365395228,8,11,0.0007823541083005191,9.831659393029034e-06,32a9936f
9,0.5626213592233009,0.5626213592233009,0.0034321333915713105,0.5557076243361682,0.003712224634798047,0.5557076243361682,0.0037122246347980714,0.5280474649406688,0.0,0.5323930512141818,0.0,0.5323930512141818,0.0,0.4854368932038835,0.0,0.4420953676477368,0.0,0.44209536764773677,0.0,745407,745407,1700155987,,True,1,dbc220c0,2023-11-16_14-33-07,1533.3880143165588,1533.3880143165588,19787,ac1450d1e4fc,172.17.0.2,1533.3880143165588,1,64,1.0322343592258953,7,72,2.6836949353091753e-05,9.274887418388734e-06,dbc220c0
10,0.4669902912621359,0.4669902912621359,0.0038954628015680304,0.4524013080362561,0.004258982664831374,0.4524013080362561,0.004258982664831367,0.4190938511326861,0.0,0.42076980038560396,0.0,0.42076980038560396,0.0,0.4077669902912621,0.0,0.4167263098144052,0.0,0.4167263098144053,0.0,509245,509245,1700156720,,True,1,1b16d6fd,2023-11-16_14-45-20,1544.0642502307892,1544.0642502307892,19725,ac1450d1e4fc,172.17.0.2,1544.0642502307892,1,64,0.586083308162399,5,62,0.0008375770065272527,4.902916801343932e-06,1b16d6fd
11,0.49185544768069034,0.49185544768069034,0.006051818393215321,0.4871299299171664,0.006422060652004987,0.4871299299171664,0.006422060652004971,0.4401294498381877,0.0,0.44216621254572536,0.0,0.44216621254572536,0.0,0.3964401294498382,0.0,0.35319501377980905,0.0,0.3531950137798091,0.0,489571,489571,1700158665,,True,1,17510837,2023-11-16_15-17-45,3166.6408569812775,3166.6408569812775,19909,ac1450d1e4fc,172.17.0.2,3166.6408569812775,1,128,2.8040639938582395,5,50,1.6446776789957137e-05,5.450681220360311e-06,17510837
12,0.5574433656957929,0.5574433656957929,0.004849872063142174,0.5569813985871309,0.004742377300017445,0.5569813985871309,0.0047423773000174335,0.4919093851132686,0.0,0.4958040016086854,0.0,0.4958040016086853,0.0,0.3290183387270766,0.0,0.35096747130291517,0.0,0.35096747130291517,0.0,428161,428161,1700159021,,True,1,574a3fd2,2023-11-16_15-23-41,3042.2937157154083,3042.2937157154083,19848,ac1450d1e4fc,172.17.0.2,3042.2937157154083,1,64,0.12632310480493758,4,80,1.6044522397254907e-05,9.656741735639242e-06,574a3fd2
13,0.5797195253505933,0.5797195253505933,0.0023854740439585645,0.5786571837333746,0.0023395727505039704,0.5786571837333746,0.0023395727505039913,0.5447680690399137,0.0,0.5492971242627908,0.0,0.5492971242627909,0.0,0.4967637540453074,0.0,0.44317375395106956,0.0,0.44317375395106956,0.0,742668,742668,1700156730,,False,1,186e2197,2023-11-16_14-45-30,742.7061676979065,742.7061676979065,19787,ac1450d1e4fc,172.17.0.2,742.7061676979065,1,64,2.775265614235039,7,71,0.00016008579539543685,4.01368974500684e-06,186e2197
14,0.6071736785329018,0.6071736785329018,0.004800431499460622,0.6033166033295114,0.005445324507679453,0.6033166033295114,0.005445324507679439,0.48220064724919093,0.0,0.47427882641878005,0.0,0.47427882641878,0.0,0.5075512405609492,0.0,0.4562561432138513,0.0,0.4562561432138513,0.0,145542,145542,1700158226,,False,1,6c1db97f,2023-11-16_15-10-26,1505.3983871936798,1505.3983871936798,19725,ac1450d1e4fc,172.17.0.2,1505.3983871936798,1,64,1.4880331352669034,2,21,0.00011183375958980792,2.763260082702033e-06,6c1db97f
15,0.5303667745415319,0.5303667745415319,0.00530153107344077,0.5273558847411852,0.005318408938037096,0.5273558847411852,0.005318408938037084,0.5070118662351673,0.0,0.5107678074183724,0.0,0.5107678074183724,0.0,0.49460625674217906,0.0,0.4496450136872719,0.0,0.4496450136872719,0.0,780601,780601,1700157914,,True,1,181d3ffc,2023-11-16_15-05-14,1183.659866809845,1183.659866809845,19787,ac1450d1e4fc,172.17.0.2,1183.659866809845,1,64,1.9200652910847973,8,44,0.00011177721025181376,4.463968572309991e-06,181d3ffc
16,0.5533980582524272,0.5402912621359224,0.004633912968445155,0.518480411886117,0.005416049206726655,0.518480411886117,0.005416049206726647,0.5420711974110033,0.0,0.5357486188004982,0.0,0.5357486188004983,0.0,0.5533980582524272,0.0,0.5094924327686383,0.0,0.5094924327686383,0.0,830158,830158,1700159537,,True,1,92c43596,2023-11-16_15-32-17,1622.8114132881165,1622.8114132881165,19787,ac1450d1e4fc,172.17.0.2,1622.8114132881165,1,128,2.1752845156686536,8,63,0.0007428344760307339,4.7653267831306025e-06,92c43596
17,0.5831715210355987,0.5831715210355987,0.004413651034623248,0.5805404915253036,0.004842843354079024,0.5805404915253037,0.004842843354079069,0.5043149946062567,0.0,0.5069896861438767,0.0,0.5069896861438767,0.0,0.44606256742179073,0.0,0.38744703823095694,0.0,0.38744703823095683,0.0,630400,630400,1700159697,,False,1,3fd31f21,2023-11-16_15-34-57,1470.950548171997,1470.950548171997,19725,ac1450d1e4fc,172.17.0.2,1470.950548171997,1,128,0.5033263180168396,6,69,5.02521126402393e-05,9.768898126558845e-06,3fd31f21
18,0.5702804746494067,0.5702804746494067,0.002250555128913171,0.5649112377224823,0.0023103407104232464,0.5649112377224823,0.0023103407104232507,0.5280474649406688,0.0,0.5289389860410186,0.0,0.5289389860410185,0.0,0.45091693635382957,0.0,0.39547683192188926,0.0,0.39547683192188926,0.0,614444,614444,1700161005,,False,1,dd7b4a1f,2023-11-16_15-56-45,2463.6096930503845,2463.6096930503845,18648,ac1450d1e4fc,172.17.0.2,2463.6096930503845,1,128,2.5289120148689554,7,11,3.924988048782342e-05,6.145704868381862e-06,dd7b4a1f
19,0.5468716289104638,0.5468716289104638,0.006189658222525215,0.5398572073893244,0.006449088327326669,0.5398572073893244,0.006449088327326657,0.4692556634304207,0.0,0.4739090842631208,0.0,0.4739090842631208,0.0,0.42394822006472493,0.0,0.37167236479104765,0.0,0.3716723647910477,0.0,606196,606196,1700160566,,True,1,e6811a84,2023-11-16_15-49-26,1900.8248035907745,1900.8248035907745,19909,ac1450d1e4fc,172.17.0.2,1900.8248035907745,1,64,0.40546656766188083,6,57,1.1437620191872087e-05,1.0909661989914243e-06,e6811a84
20,0.5910463861920172,0.5910463861920172,0.005691868806158744,0.5839378045544914,0.006452727075074684,0.5839378045544914,0.006452727075074668,0.38673139158576053,0.0,0.37601037557380185,0.0,0.3760103755738018,0.0,0.47950377562028046,0.0,0.4809226121307904,0.0,0.48092261213079046,0.0,201601,201601,1700160911,,False,1,01a925c7,2023-11-16_15-55-11,1890.5030789375305,1890.5030789375305,19848,ac1450d1e4fc,172.17.0.2,1890.5030789375305,1,64,1.4014379866503006,2,88,0.00030877492319772757,5.72847228710936e-07,01a925c7
