,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.5126213592233009,0.5126213592233009,0.003317919417309542,0.5009422886656782,0.004210262926140758,0.5009422886656784,0.004210262926140732,0.45846817691477887,0.0,0.4613513579099471,0.0,0.4613513579099471,0.0,0.42448759439050704,0.0,0.36040395535216146,0.0,0.3604039553521615,0.0,427415,427415,1705446287,True,1,390f5fff,2024-01-16_23-04-47,775.7658483982086,775.7658483982086,174150,c6b012403c46,172.17.0.2,775.7658483982086,1,,64,0.5731345846251197,5,8,1.241951614290786e-05,2.3699612984372013e-06,390f5fff
1,0.4550701186623517,0.4550701186623517,0.00582948624851095,0.43281573859170897,0.006172009984676425,0.43281573859170897,0.0061720099846764125,0.41585760517799353,0.0,0.4191163949481707,0.0,0.4191163949481707,0.0,0.3478964401294498,0.0,0.3497806587998638,0.0,0.3497806587998638,0.0,434252,434252,1705446307,True,1,d9cf24bf,2024-01-16_23-05-07,789.5064508914948,789.5064508914948,174194,c6b012403c46,172.17.0.2,789.5064508914948,1,,64,2.026120125715872,5,13,1.4338443041036931e-05,1.6806100275832772e-06,d9cf24bf
2,0.48705501618122976,0.48263214670981663,0.0040348660645663495,0.4843100819629341,0.0041254691591790646,0.4843100819629341,0.004125469159179049,0.47195253505933116,0.0,0.47867155755795526,0.0,0.47867155755795526,0.0,0.48705501618122976,0.0,0.45150207642942347,0.0,0.45150207642942347,0.0,329258,329258,1705445953,False,1,686ba57c,2024-01-16_22-59-13,422.17678213119507,422.17678213119507,174241,c6b012403c46,172.17.0.2,422.17678213119507,1,,129,2.635247863830728,4,3,0.00046775359060381087,5.19723090858824e-06,686ba57c
3,0.5675296655879181,0.5675296655879181,0.004320384982632327,0.5700045891895773,0.0044987663402903605,0.5700045891895773,0.004498766340290363,0.470873786407767,0.0,0.47347284953375574,0.0,0.47347284953375574,0.0,0.48759439050701187,0.0,0.4512372411169428,0.0,0.4512372411169428,0.0,338809,338809,1705446035,False,1,d74ee7d2,2024-01-16_23-00-35,492.99168276786804,492.99168276786804,174288,c6b012403c46,172.17.0.2,492.99168276786804,1,,64,2.2644322187903754,4,12,0.0003296534787946599,1.6801744657066388e-06,d74ee7d2
4,0.40528586839266445,0.40528586839266445,0.004764846348513001,0.4019546122870083,0.004661904662291012,0.40195461228700824,0.004661904662291005,0.33872707659115425,0.0,0.3401120891327543,0.0,0.3401120891327543,0.0,0.2529665587918015,0.0,0.27091924794155126,0.0,0.2709192479415512,0.0,427415,427415,1705446175,True,1,0518df83,2024-01-16_23-02-55,622.6739358901978,622.6739358901978,174335,c6b012403c46,172.17.0.2,622.6739358901978,1,,129,0.15879925811181464,5,8,0.0001267425359342544,3.733263271582587e-06,0518df83
5,0.5436893203883495,0.5436893203883495,0.002471723675812199,0.5399858776094032,0.0026532928338750044,0.5399858776094032,0.0026532928338749776,0.5156418554476807,0.0,0.5175038617486185,0.0,0.5175038617486184,0.0,0.4552319309600863,0.0,0.4000164404762301,0.0,0.4000164404762301,0.0,703161,703161,1705446093,True,1,25470242,2024-01-16_23-01-33,534.7531564235687,534.7531564235687,174382,c6b012403c46,172.17.0.2,534.7531564235687,1,,64,0.9859119399840409,8,10,4.2241099677289315e-05,3.0309534793929206e-06,25470242
6,0.4871089536138079,0.4871089536138079,0.0035488207442493976,0.4805354698933611,0.004152885254065373,0.480535469893361,0.004152885254065378,0.45037756202804746,0.0,0.45714955749783387,0.0,0.4571495574978338,0.0,0.4374325782092772,0.0,0.3979801050241107,0.0,0.39798010502411063,0.0,330380,330380,1705447866,True,1,1798f5c1,2024-01-16_23-31-06,2300.922527551651,2300.922527551651,174429,c6b012403c46,172.17.0.2,2300.922527551651,1,,129,0.16543204011654483,4,5,1.6688342138976903e-05,7.00143869529339e-06,1798f5c1
7,0.5272923408845739,0.5272923408845739,0.0054324394010848475,0.5309805592048913,0.005875364168629153,0.5309805592048913,0.005875364168629131,0.459007551240561,0.0,0.4620456128369314,0.0,0.46204561283693146,0.0,0.4811218985976268,0.0,0.44875211088248745,0.0,0.44875211088248745,0.0,425502,425502,1705446198,True,1,cfbb398b,2024-01-16_23-03-18,625.463191986084,625.463191986084,174476,c6b012403c46,172.17.0.2,625.463191986084,1,,129,2.0381815692102836,5,7,0.0003083140483160274,8.975050358325179e-06,cfbb398b
8,0.5622977346278317,0.5622977346278317,0.004873807419204963,0.5603225437803829,0.005286684152177419,0.5603225437803829,0.005286684152177417,0.48381877022653724,0.0,0.48242800660765695,0.0,0.482428006607657,0.0,0.5097087378640777,0.0,0.4680127673307852,0.0,0.4680127673307851,0.0,138756,138756,1705445977,False,1,66144616,2024-01-16_22-59-37,393.0205340385437,393.0205340385437,174523,c6b012403c46,172.17.0.2,393.0205340385437,1,,64,2.071844799616882,2,11,0.00033941595189171245,4.807900732597994e-06,66144616
9,0.5197411003236246,0.5197411003236246,0.006272531503821613,0.5191286197499326,0.006012872681623044,0.5191286197499326,0.006012872681623,0.4929881337648328,0.0,0.4998675171572861,0.0,0.499867517157286,0.0,0.4255663430420712,0.0,0.3705411397712461,0.0,0.37054113977124603,0.0,515457,515457,1705446149,True,1,2ef78ccd,2024-01-16_23-02-29,547.8384401798248,547.8384401798248,174570,c6b012403c46,172.17.0.2,547.8384401798248,1,,64,0.7049718353641209,6,6,7.865238441146748e-05,6.714328580234185e-06,2ef78ccd
10,0.5510248112189859,0.5510248112189859,0.005313316226979412,0.5462010087003988,0.0051665501318981615,0.5462010087003988,0.005166550131898167,0.5016181229773463,0.0,0.5037864713964912,0.0,0.5037864713964912,0.0,0.44929881337648325,0.0,0.411036481336758,0.0,0.4110364813367581,0.0,342812,342812,1705448420,False,1,af2d336f,2024-01-16_23-40-20,2467.0408008098602,2467.0408008098602,174241,c6b012403c46,172.17.0.2,2467.0408008098602,1,,129,0.9382688996632993,4,15,1.5262740685888214e-05,4.984025231669819e-06,af2d336f
