,kuhar-randomforest-100-estimator,kuhar-randomforest-100-accuracy (mean),kuhar-randomforest-100-accuracy (std),kuhar-randomforest-100-f1 score (macro) (mean),kuhar-randomforest-100-f1 score (macro) (std),kuhar-randomforest-100-f1 score (weighted) (mean),kuhar-randomforest-100-f1 score (weighted) (std),kuhar-KNN-5-estimator,kuhar-KNN-5-accuracy (mean),kuhar-KNN-5-accuracy (std),kuhar-KNN-5-f1 score (macro) (mean),kuhar-KNN-5-f1 score (macro) (std),kuhar-KNN-5-f1 score (weighted) (mean),kuhar-KNN-5-f1 score (weighted) (std),kuhar-SVM-rbf-C1.0-estimator,kuhar-SVM-rbf-C1.0-accuracy (mean),kuhar-SVM-rbf-C1.0-accuracy (std),kuhar-SVM-rbf-C1.0-f1 score (macro) (mean),kuhar-SVM-rbf-C1.0-f1 score (macro) (std),kuhar-SVM-rbf-C1.0-f1 score (weighted) (mean),kuhar-SVM-rbf-C1.0-f1 score (weighted) (std),motionsense-randomforest-100-estimator,motionsense-randomforest-100-accuracy (mean),motionsense-randomforest-100-accuracy (std),motionsense-randomforest-100-f1 score (macro) (mean),motionsense-randomforest-100-f1 score (macro) (std),motionsense-randomforest-100-f1 score (weighted) (mean),motionsense-randomforest-100-f1 score (weighted) (std),motionsense-KNN-5-estimator,motionsense-KNN-5-accuracy (mean),motionsense-KNN-5-accuracy (std),motionsense-KNN-5-f1 score (macro) (mean),motionsense-KNN-5-f1 score (macro) (std),motionsense-KNN-5-f1 score (weighted) (mean),motionsense-KNN-5-f1 score (weighted) (std),motionsense-SVM-rbf-C1.0-estimator,motionsense-SVM-rbf-C1.0-accuracy (mean),motionsense-SVM-rbf-C1.0-accuracy (std),motionsense-SVM-rbf-C1.0-f1 score (macro) (mean),motionsense-SVM-rbf-C1.0-f1 score (macro) (std),motionsense-SVM-rbf-C1.0-f1 score (weighted) (mean),motionsense-SVM-rbf-C1.0-f1 score (weighted) (std),uci-randomforest-100-estimator,uci-randomforest-100-accuracy (mean),uci-randomforest-100-accuracy (std),uci-randomforest-100-f1 score (macro) (mean),uci-randomforest-100-f1 score (macro) (std),uci-randomforest-100-f1 score (weighted) (mean),uci-randomforest-100-f1 score (weighted) (std),uci-KNN-5-estimator,uci-KNN-5-accuracy (mean),uci-KNN-5-accuracy (std),uci-KNN-5-f1 score (macro) (mean),uci-KNN-5-f1 score (macro) (std),uci-KNN-5-f1 score (weighted) (mean),uci-KNN-5-f1 score (weighted) (std),uci-SVM-rbf-C1.0-estimator,uci-SVM-rbf-C1.0-accuracy (mean),uci-SVM-rbf-C1.0-accuracy (std),uci-SVM-rbf-C1.0-f1 score (macro) (mean),uci-SVM-rbf-C1.0-f1 score (macro) (std),uci-SVM-rbf-C1.0-f1 score (weighted) (mean),uci-SVM-rbf-C1.0-f1 score (weighted) (std),wisdm-randomforest-100-estimator,wisdm-randomforest-100-accuracy (mean),wisdm-randomforest-100-accuracy (std),wisdm-randomforest-100-f1 score (macro) (mean),wisdm-randomforest-100-f1 score (macro) (std),wisdm-randomforest-100-f1 score (weighted) (mean),wisdm-randomforest-100-f1 score (weighted) (std),wisdm-KNN-5-estimator,wisdm-KNN-5-accuracy (mean),wisdm-KNN-5-accuracy (std),wisdm-KNN-5-f1 score (macro) (mean),wisdm-KNN-5-f1 score (macro) (std),wisdm-KNN-5-f1 score (weighted) (mean),wisdm-KNN-5-f1 score (weighted) (std),wisdm-SVM-rbf-C1.0-estimator,wisdm-SVM-rbf-C1.0-accuracy (mean),wisdm-SVM-rbf-C1.0-accuracy (std),wisdm-SVM-rbf-C1.0-f1 score (macro) (mean),wisdm-SVM-rbf-C1.0-f1 score (macro) (std),wisdm-SVM-rbf-C1.0-f1 score (weighted) (mean),wisdm-SVM-rbf-C1.0-f1 score (weighted) (std),realworld_thigh-randomforest-100-estimator,realworld_thigh-randomforest-100-accuracy (mean),realworld_thigh-randomforest-100-accuracy (std),realworld_thigh-randomforest-100-f1 score (macro) (mean),realworld_thigh-randomforest-100-f1 score (macro) (std),realworld_thigh-randomforest-100-f1 score (weighted) (mean),realworld_thigh-randomforest-100-f1 score (weighted) (std),realworld_thigh-KNN-5-estimator,realworld_thigh-KNN-5-accuracy (mean),realworld_thigh-KNN-5-accuracy (std),realworld_thigh-KNN-5-f1 score (macro) (mean),realworld_thigh-KNN-5-f1 score (macro) (std),realworld_thigh-KNN-5-f1 score (weighted) (mean),realworld_thigh-KNN-5-f1 score (weighted) (std),realworld_thigh-SVM-rbf-C1.0-estimator,realworld_thigh-SVM-rbf-C1.0-accuracy (mean),realworld_thigh-SVM-rbf-C1.0-accuracy (std),realworld_thigh-SVM-rbf-C1.0-f1 score (macro) (mean),realworld_thigh-SVM-rbf-C1.0-f1 score (macro) (std),realworld_thigh-SVM-rbf-C1.0-f1 score (weighted) (mean),realworld_thigh-SVM-rbf-C1.0-f1 score (weighted) (std),realworld_waist-randomforest-100-estimator,realworld_waist-randomforest-100-accuracy (mean),realworld_waist-randomforest-100-accuracy (std),realworld_waist-randomforest-100-f1 score (macro) (mean),realworld_waist-randomforest-100-f1 score (macro) (std),realworld_waist-randomforest-100-f1 score (weighted) (mean),realworld_waist-randomforest-100-f1 score (weighted) (std),realworld_waist-KNN-5-estimator,realworld_waist-KNN-5-accuracy (mean),realworld_waist-KNN-5-accuracy (std),realworld_waist-KNN-5-f1 score (macro) (mean),realworld_waist-KNN-5-f1 score (macro) (std),realworld_waist-KNN-5-f1 score (weighted) (mean),realworld_waist-KNN-5-f1 score (weighted) (std),realworld_waist-SVM-rbf-C1.0-estimator,realworld_waist-SVM-rbf-C1.0-accuracy (mean),realworld_waist-SVM-rbf-C1.0-accuracy (std),realworld_waist-SVM-rbf-C1.0-f1 score (macro) (mean),realworld_waist-SVM-rbf-C1.0-f1 score (macro) (std),realworld_waist-SVM-rbf-C1.0-f1 score (weighted) (mean),realworld_waist-SVM-rbf-C1.0-f1 score (weighted) (std),num_params,num_trainable_params,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/MC-red_dataset-kuhar.standartized_balanced[train],config/MC-red_dataset-motionsense.standartized_balanced[train],config/MC-red_dataset-uci.standartized_balanced[train],config/MC-red_dataset-wisdm.standartized_balanced[train],config/MC-red_dataset-realworld_thigh.standartized_balanced[train],config/MC-red_dataset-realworld_waist.standartized_balanced[train],logdir,error_type,error_message,error_traceback
254,randomforest-100,0.6485915492957747,0.01298739548697,0.6516288411496358,0.013268706276686132,0.6516288411496358,0.01326870627668618,KNN-5,0.5211267605633803,0.0,0.5070368014894243,0.0,0.5070368014894244,0.0,SVM-rbf-C1.0,0.5915492957746479,0.0,0.543586969080902,0.0,0.5435869690809021,0.0,randomforest-100,0.6145238095238096,0.011190476190476185,0.6101202486997932,0.010970295080388857,0.6101202486997932,0.010970295080388872,KNN-5,0.611904761904762,0.0,0.6163678751280232,0.0,0.6163678751280232,0.0,SVM-rbf-C1.0,0.5166666666666667,0.0,0.46258100132802865,0.0,0.4625810013280287,0.0,randomforest-100,0.7120588235294117,0.012984552973320063,0.7094276879899344,0.013145789577013279,0.7094276879899344,0.013145789577013296,KNN-5,0.6411764705882353,0.0,0.6362481147500159,0.0,0.6362481147500159,0.0,SVM-rbf-C1.0,0.711764705882353,0.0,0.6531874774286747,0.0,0.6531874774286747,0.0,randomforest-100,0.706864406779661,0.00771558859601364,0.7083578925267826,0.007497727541093405,0.7083578925267826,0.0074977275410933785,KNN-5,0.6584745762711864,0.0,0.6619582253297163,0.0,0.6619582253297163,0.0,SVM-rbf-C1.0,0.6508474576271186,0.0,0.5890530496471753,0.0,0.5890530496471754,0.0,randomforest-100,0.6615965480043151,0.004514018544316643,0.6578279936497994,0.004149859833949076,0.6578279936497994,0.004149859833949069,KNN-5,0.6175836030204962,0.0,0.6156331392264447,0.0,0.6156331392264447,0.0,SVM-rbf-C1.0,0.587378640776699,0.0,0.5540048052813167,0.0,0.5540048052813167,0.0,randomforest-100,0.7188781014023732,0.004737905341099847,0.7173809624097641,0.004622666006358903,0.7173809624097641,0.004622666006358946,KNN-5,0.6316073354908306,0.0,0.6175968463637902,0.0,0.6175968463637901,0.0,SVM-rbf-C1.0,0.6774541531823085,0.0,0.6322709543691274,0.0,0.6322709543691273,0.0,245911,245911,0.9039262136129453,1709336795,False,1,2d6f3656,2024-03-01_23-46-35,914.6782925128937,914.6782925128937,22183,1d43726c602a,172.17.0.2,914.6782925128937,1,,128,3,16,1,0,1,1,1,0,2d6f3656,,,
255,randomforest-100,0.5295774647887324,0.015435945749083208,0.5332644175035244,0.015681573060099097,0.5332644175035244,0.015681573060099076,KNN-5,0.460093896713615,0.0,0.4565951547627698,0.0,0.45659515476276985,0.0,SVM-rbf-C1.0,0.4812206572769953,0.0,0.4367629064738962,0.0,0.4367629064738962,0.0,randomforest-100,0.6361904761904761,0.01311902601329133,0.6336929809513545,0.013302403589814058,0.6336929809513545,0.013302403589814058,KNN-5,0.6190476190476191,0.0,0.6238243765028142,0.0,0.6238243765028143,0.0,SVM-rbf-C1.0,0.5666666666666667,0.0,0.5196747683404946,0.0,0.5196747683404946,0.0,randomforest-100,0.6729411764705884,0.01510058547410994,0.6681703456004798,0.015537257897478982,0.6681703456004798,0.015537257897478963,KNN-5,0.6147058823529412,0.0,0.612406711318023,0.0,0.6124067113180232,0.0,SVM-rbf-C1.0,0.6588235294117647,0.0,0.5916275448856447,0.0,0.5916275448856445,0.0,randomforest-100,0.6923728813559322,0.006040179552951001,0.695756750192017,0.006016218438349495,0.6957567501920171,0.006016218438349462,KNN-5,0.652542372881356,0.0,0.6580708707788505,0.0,0.6580708707788505,0.0,SVM-rbf-C1.0,0.638135593220339,0.0,0.5766307472358532,0.0,0.5766307472358532,0.0,randomforest-100,0.6617583603020496,0.0066736539246929644,0.6627269049717234,0.006698663612563178,0.6627269049717234,0.006698663612563235,KNN-5,0.5825242718446602,0.0,0.5810937283574394,0.0,0.5810937283574394,0.0,SVM-rbf-C1.0,0.6019417475728155,0.0,0.5663366155290911,0.0,0.5663366155290912,0.0,randomforest-100,0.7076591154261057,0.003970908806754269,0.7068277850500154,0.003916620151424266,0.7068277850500155,0.003916620151424259,KNN-5,0.6434735706580367,0.0,0.6353643197704741,0.0,0.635364319770474,0.0,SVM-rbf-C1.0,0.668824163969795,0.0,0.6237875796148334,0.0,0.6237875796148334,0.0,338214,338214,0.8656746579568922,1709337146,True,1,d46f38af,2024-03-01_23-52-26,979.2938258647919,979.2938258647919,21812,1d43726c602a,172.17.0.2,979.2938258647919,1,,64,4,11,1,1,1,1,1,1,d46f38af,,,
256,randomforest-100,0.5363849765258216,0.01141579006177262,0.5419811932157976,0.010515121145170198,0.5419811932157976,0.010515121145170196,KNN-5,0.3779342723004695,0.0,0.3472981930419509,0.0,0.34729819304195086,0.0,SVM-rbf-C1.0,0.4812206572769953,0.0,0.4573626878885946,0.0,0.4573626878885945,0.0,randomforest-100,0.6130952380952381,0.009175166127617958,0.582872313341465,0.01100966951387733,0.582872313341465,0.011009669513877371,KNN-5,0.6309523809523809,0.0,0.6164042312478507,0.0,0.6164042312478507,0.0,SVM-rbf-C1.0,0.5738095238095238,0.0,0.5074416046863179,0.0,0.5074416046863179,0.0,randomforest-100,0.7344117647058824,0.009580292632295496,0.7326955500964575,0.009759811207200342,0.7326955500964575,0.009759811207200356,KNN-5,0.6941176470588235,0.0,0.6898911752492956,0.0,0.6898911752492956,0.0,SVM-rbf-C1.0,0.7176470588235294,0.0,0.6604446288563609,0.0,0.6604446288563609,0.0,randomforest-100,0.6784745762711865,0.00782419585598902,0.6758422052531382,0.008161465260026438,0.6758422052531383,0.008161465260026405,KNN-5,0.6101694915254238,0.0,0.6114194996615018,0.0,0.6114194996615018,0.0,SVM-rbf-C1.0,0.6271186440677966,0.0,0.5663752909062008,0.0,0.5663752909062008,0.0,randomforest-100,0.5853829557713053,0.006684978498955158,0.5763021733850046,0.006610315537713314,0.5763021733850046,0.006610315537713323,KNN-5,0.5339805825242718,0.0,0.5379431930033958,0.0,0.5379431930033958,0.0,SVM-rbf-C1.0,0.558252427184466,0.0,0.5113280693096897,0.0,0.5113280693096898,0.0,randomforest-100,0.732470334412082,0.005105570470851887,0.7318311483762769,0.0049597860578890025,0.7318311483762769,0.0049597860578889695,KNN-5,0.6661272923408845,0.0,0.6578247265311046,0.0,0.6578247265311046,0.0,SVM-rbf-C1.0,0.6877022653721683,0.0,0.6397761443938386,0.0,0.6397761443938386,0.0,139502,139502,0.8614631072656537,1709336921,True,1,01c5b344,2024-03-01_23-48-41,502.7949914932251,502.7949914932251,21901,1d43726c602a,172.17.0.2,502.7949914932251,1,,64,2,13,1,0,0,0,0,1,01c5b344,,,
257,randomforest-100,0.5913145539906104,0.008935617986232049,0.5935139851181107,0.008977088902800547,0.5935139851181107,0.008977088902800584,KNN-5,0.4788732394366197,0.0,0.4665232613195364,0.0,0.4665232613195364,0.0,SVM-rbf-C1.0,0.5234741784037559,0.0,0.47140750786926994,0.0,0.47140750786927,0.0,randomforest-100,0.6133333333333333,0.01233507985427488,0.6033858410362158,0.012386582237882504,0.603385841036216,0.012386582237882459,KNN-5,0.6023809523809524,0.0,0.6055988488025762,0.0,0.6055988488025763,0.0,SVM-rbf-C1.0,0.5523809523809524,0.0,0.5040424205799804,0.0,0.5040424205799804,0.0,randomforest-100,0.7247058823529413,0.009772498662256558,0.7223250806178814,0.009976790771738353,0.7223250806178816,0.00997679077173836,KNN-5,0.6470588235294118,0.0,0.6439000612071689,0.0,0.6439000612071689,0.0,SVM-rbf-C1.0,0.7058823529411765,0.0,0.6404255904801207,0.0,0.6404255904801207,0.0,randomforest-100,0.7201694915254236,0.009062647040877848,0.7209495296571191,0.009022421418829639,0.7209495296571191,0.009022421418829606,KNN-5,0.6940677966101695,0.0,0.6970043376649155,0.0,0.6970043376649157,0.0,SVM-rbf-C1.0,0.6669491525423729,0.0,0.6045265246659769,0.0,0.6045265246659768,0.0,randomforest-100,0.6666666666666667,0.003041612120792166,0.6604181663987915,0.003054609792329375,0.6604181663987915,0.0030546097923293417,KNN-5,0.5900755124056095,0.0,0.585848794646601,0.0,0.5858487946466011,0.0,SVM-rbf-C1.0,0.6067961165048543,0.0,0.5665892630413972,0.0,0.5665892630413971,0.0,randomforest-100,0.7192556634304208,0.00536263955235469,0.7173635800711654,0.00528332598377057,0.7173635800711655,0.0052833259837705695,KNN-5,0.6601941747572816,0.0,0.6523242852597796,0.0,0.6523242852597795,0.0,SVM-rbf-C1.0,0.6941747572815534,0.0,0.6450944111618552,0.0,0.6450944111618552,0.0,247951,247951,0.8962044284549178,1709337448,True,1,290e3e8e,2024-03-01_23-57-28,953.4792687892914,953.4792687892914,22465,1d43726c602a,172.17.0.2,953.4792687892914,1,,64,3,18,1,0,1,1,1,1,290e3e8e,,,
258,randomforest-100,0.6119718309859155,0.008401657355949877,0.6126029763506198,0.008610618968587332,0.6126029763506199,0.008610618968587351,KNN-5,0.460093896713615,0.0,0.44081789399204957,0.0,0.44081789399204957,0.0,SVM-rbf-C1.0,0.5164319248826291,0.0,0.46460023789781246,0.0,0.4646002378978125,0.0,randomforest-100,0.6407142857142857,0.009842869813616376,0.6275786325901749,0.011279319178005972,0.6275786325901749,0.011279319178005943,KNN-5,0.6714285714285714,0.0,0.6713613507246102,0.0,0.6713613507246102,0.0,SVM-rbf-C1.0,0.5880952380952381,0.0,0.5338768820253617,0.0,0.5338768820253617,0.0,randomforest-100,0.7447058823529412,0.0087050874040875,0.7438686329200591,0.008712621429832685,0.7438686329200591,0.008712621429832697,KNN-5,0.6588235294117647,0.0,0.6554256241856884,0.0,0.6554256241856884,0.0,SVM-rbf-C1.0,0.7352941176470589,0.0,0.6694134684964999,0.0,0.6694134684964997,0.0,randomforest-100,0.7265254237288136,0.006727020211005486,0.7278891192577317,0.00645808121880347,0.7278891192577317,0.006458081218803431,KNN-5,0.6728813559322034,0.0,0.6763161035935711,0.0,0.6763161035935711,0.0,SVM-rbf-C1.0,0.6847457627118644,0.0,0.6207047236287273,0.0,0.6207047236287275,0.0,randomforest-100,0.6717907227615966,0.005351778499074271,0.6709555873398887,0.005480808742045331,0.6709555873398887,0.0054808087420453325,KNN-5,0.5922330097087378,0.0,0.5902639784415075,0.0,0.5902639784415077,0.0,SVM-rbf-C1.0,0.610032362459547,0.0,0.5694523852626528,0.0,0.5694523852626528,0.0,randomforest-100,0.7303128371089537,0.004836356369247009,0.7273954853576049,0.004950706945704263,0.7273954853576049,0.0049507069457041765,KNN-5,0.6483279395900755,0.0,0.6355696843219089,0.0,0.635569684321909,0.0,SVM-rbf-C1.0,0.6914778856526429,0.0,0.6387637477432377,0.0,0.6387637477432377,0.0,247158,247158,0.9225408098067378,1709337372,False,1,042207f1,2024-03-01_23-56-12,836.155510187149,836.155510187149,22042,1d43726c602a,172.17.0.2,836.155510187149,1,,64,3,17,1,0,1,1,1,1,042207f1,,,
259,randomforest-100,0.6276995305164319,0.015111245952517432,0.6283153371984551,0.014739977559389947,0.6283153371984551,0.014739977559389944,KNN-5,0.4624413145539906,0.0,0.4489937491000988,0.0,0.4489937491000988,0.0,SVM-rbf-C1.0,0.5375586854460094,0.0,0.48318819939813334,0.0,0.48318819939813334,0.0,randomforest-100,0.6535714285714287,0.01210545125608205,0.6351327280512216,0.014200581556937607,0.6351327280512216,0.014200581556937587,KNN-5,0.6404761904761904,0.0,0.641153124998146,0.0,0.6411531249981459,0.0,SVM-rbf-C1.0,0.5857142857142857,0.0,0.5212273039287737,0.0,0.5212273039287737,0.0,randomforest-100,0.7244117647058824,0.010526782451866624,0.7217173247739652,0.010465409013453254,0.7217173247739652,0.010465409013453242,KNN-5,0.6705882352941176,0.0,0.6663245075825308,0.0,0.6663245075825307,0.0,SVM-rbf-C1.0,0.7147058823529412,0.0,0.652805848080194,0.0,0.6528058480801939,0.0,randomforest-100,0.7298305084745762,0.00733724095658082,0.7300187072083293,0.00736165942561558,0.7300187072083293,0.007361659425615603,KNN-5,0.6720338983050848,0.0,0.6753950812072321,0.0,0.675395081207232,0.0,SVM-rbf-C1.0,0.6728813559322034,0.0,0.6100554809585976,0.0,0.6100554809585975,0.0,randomforest-100,0.633764832793959,0.004150028923769457,0.6305230930795525,0.004174425254782589,0.6305230930795525,0.004174425254782545,KNN-5,0.5577130528586839,0.0,0.5575526753414367,0.0,0.5575526753414368,0.0,SVM-rbf-C1.0,0.6024811218985976,0.0,0.5620250764890399,0.0,0.5620250764890399,0.0,randomforest-100,0.7389428263214671,0.004800128470612079,0.738137962382764,0.0048980662963724,0.738137962382764,0.004898066296372416,KNN-5,0.6645091693635383,0.0,0.655874040454109,0.0,0.655874040454109,0.0,SVM-rbf-C1.0,0.6963322545846817,0.0,0.6483113694455822,0.0,0.6483113694455823,0.0,247951,247951,0.9118025639006238,1709337634,False,1,0f343761,2024-03-02_00-00-34,983.1418890953064,983.1418890953064,21854,1d43726c602a,172.17.0.2,983.1418890953064,1,,64,3,18,1,0,1,1,1,1,0f343761,,,
260,randomforest-100,0.6133802816901409,0.00973824812802419,0.6165759081795692,0.009500513852082594,0.6165759081795692,0.009500513852082627,KNN-5,0.47417840375586856,0.0,0.4627846907782807,0.0,0.46278469077828077,0.0,SVM-rbf-C1.0,0.5492957746478874,0.0,0.49893629528854294,0.0,0.4989362952885429,0.0,randomforest-100,0.634047619047619,0.017170942602002658,0.6223774846245087,0.016350447268325127,0.6223774846245085,0.016350447268325095,KNN-5,0.6023809523809524,0.0,0.607338593754008,0.0,0.607338593754008,0.0,SVM-rbf-C1.0,0.580952380952381,0.0,0.5202914659885001,0.0,0.5202914659885001,0.0,randomforest-100,0.7117647058823529,0.01161671626948912,0.7092915237936769,0.011587491608959024,0.7092915237936769,0.011587491608959031,KNN-5,0.6735294117647059,0.0,0.6730032226180936,0.0,0.6730032226180936,0.0,SVM-rbf-C1.0,0.7176470588235294,0.0,0.6514330791422215,0.0,0.6514330791422216,0.0,randomforest-100,0.738728813559322,0.006170166660768613,0.739443009666479,0.006120047523900772,0.739443009666479,0.006120047523900768,KNN-5,0.6728813559322034,0.0,0.673481551319047,0.0,0.673481551319047,0.0,SVM-rbf-C1.0,0.6830508474576271,0.0,0.6186899120759856,0.0,0.6186899120759856,0.0,randomforest-100,0.6877562028047465,0.005791433711382925,0.6876054080034864,0.00561038307777608,0.6876054080034864,0.005610383077776115,KNN-5,0.6256742179072277,0.0,0.621821697689645,0.0,0.621821697689645,0.0,SVM-rbf-C1.0,0.6256742179072277,0.0,0.585903436297924,0.0,0.585903436297924,0.0,randomforest-100,0.7367853290183388,0.004943447351624429,0.7343846795916192,0.0049838240726411825,0.7343846795916192,0.004983824072641179,KNN-5,0.6521035598705501,0.0,0.6395851926628205,0.0,0.6395851926628207,0.0,SVM-rbf-C1.0,0.6941747572815534,0.0,0.6433130319576883,0.0,0.6433130319576883,0.0,247951,247951,0.917748123609941,1709337554,False,1,496d3ceb,2024-03-01_23-59-14,903.1371660232544,903.1371660232544,22000,1d43726c602a,172.17.0.2,903.1371660232544,1,,64,3,18,1,1,1,1,1,1,496d3ceb,,,
261,randomforest-100,0.5849765258215962,0.012719452755064847,0.5843574953044349,0.012656599296691438,0.5843574953044349,0.012656599296691436,KNN-5,0.4671361502347418,0.0,0.4470578975652422,0.0,0.4470578975652423,0.0,SVM-rbf-C1.0,0.5140845070422535,0.0,0.45801153866484867,0.0,0.45801153866484867,0.0,randomforest-100,0.6430952380952382,0.007487707235007828,0.6319407035894882,0.007668190904224391,0.6319407035894882,0.007668190904224412,KNN-5,0.6261904761904762,0.0,0.6270560893099281,0.0,0.6270560893099282,0.0,SVM-rbf-C1.0,0.5714285714285714,0.0,0.5116957886263148,0.0,0.5116957886263147,0.0,randomforest-100,0.7217647058823531,0.00950323201259029,0.7195105282096825,0.00990598877231909,0.7195105282096825,0.009905988772319036,KNN-5,0.6705882352941176,0.0,0.6685427986443113,0.0,0.6685427986443113,0.0,SVM-rbf-C1.0,0.7411764705882353,0.0,0.6768037394054769,0.0,0.6768037394054769,0.0,randomforest-100,0.7248305084745763,0.0055707045523880555,0.7263610628775327,0.0054775608692233975,0.7263610628775327,0.005477560869223367,KNN-5,0.6644067796610169,0.0,0.6668729641159358,0.0,0.6668729641159359,0.0,SVM-rbf-C1.0,0.6669491525423729,0.0,0.6033671731553791,0.0,0.6033671731553791,0.0,randomforest-100,0.6578209277238403,0.0036278687639267056,0.6571115951635886,0.0037311341206101717,0.6571115951635886,0.003731134120610153,KNN-5,0.604638619201726,0.0,0.6033068405539205,0.0,0.6033068405539205,0.0,SVM-rbf-C1.0,0.616504854368932,0.0,0.5761006246419785,0.0,0.5761006246419785,0.0,randomforest-100,0.7200647249190938,0.004787991590328412,0.7173664213404309,0.0048720756300496635,0.7173664213404309,0.004872075630049656,KNN-5,0.6504854368932039,0.0,0.6415532499319062,0.0,0.6415532499319062,0.0,SVM-rbf-C1.0,0.6877022653721683,0.0,0.6360035082338412,0.0,0.6360035082338412,0.0,247951,247951,0.9031422515475914,1709337668,False,1,fae914f2,2024-03-02_00-01-08,966.5479769706726,966.5479769706726,21948,1d43726c602a,172.17.0.2,966.5479769706726,1,,64,3,18,1,1,1,1,1,1,fae914f2,,,
262,randomforest-100,0.5767605633802816,0.010395112594124192,0.5787955068783472,0.010330492569534505,0.5787955068783472,0.010330492569534505,KNN-5,0.49295774647887325,0.0,0.4795838656121824,0.0,0.4795838656121824,0.0,SVM-rbf-C1.0,0.5140845070422535,0.0,0.4651677202075124,0.0,0.4651677202075124,0.0,randomforest-100,0.635,0.012690721877368027,0.627495196468883,0.013843056279914709,0.627495196468883,0.013843056279914697,KNN-5,0.6261904761904762,0.0,0.6287598775693155,0.0,0.6287598775693154,0.0,SVM-rbf-C1.0,0.5523809523809524,0.0,0.5012635354847593,0.0,0.5012635354847593,0.0,randomforest-100,0.696764705882353,0.01613363311988528,0.6909231373429482,0.017031775440950483,0.6909231373429482,0.017031775440950483,KNN-5,0.6294117647058823,0.0,0.6234558262664334,0.0,0.6234558262664335,0.0,SVM-rbf-C1.0,0.6911764705882353,0.0,0.6273332278383048,0.0,0.6273332278383048,0.0,randomforest-100,0.7039830508474576,0.006705633985490959,0.706139326348582,0.0066571049081817655,0.706139326348582,0.006657104908181786,KNN-5,0.661864406779661,0.0,0.6646459395537831,0.0,0.6646459395537833,0.0,SVM-rbf-C1.0,0.6661016949152543,0.0,0.6029708046750655,0.0,0.6029708046750653,0.0,randomforest-100,0.6606256742179072,0.004466071530633126,0.660793239307369,0.0043402810838859,0.660793239307369,0.004340281083885867,KNN-5,0.598705501618123,0.0,0.5969362676069633,0.0,0.5969362676069633,0.0,SVM-rbf-C1.0,0.6267529665587918,0.0,0.5919621721087639,0.0,0.591962172108764,0.0,randomforest-100,0.7228155339805824,0.00546580768739626,0.7213452308763529,0.005796656621556561,0.7213452308763529,0.005796656621556562,KNN-5,0.6477885652642934,0.0,0.6394647741970858,0.0,0.6394647741970858,0.0,SVM-rbf-C1.0,0.6963322545846817,0.0,0.6484156606988318,0.0,0.6484156606988318,0.0,344042,344042,0.8873277037354881,1709337734,True,1,1c61e31e,2024-03-02_00-02-14,937.4819507598877,937.4819507598877,22183,1d43726c602a,172.17.0.2,937.4819507598877,1,,64,4,17,1,1,1,1,1,1,1c61e31e,,,
263,randomforest-100,0.6230046948356808,0.007363562038196293,0.6227414639166675,0.007501087830402503,0.6227414639166675,0.007501087830402488,KNN-5,0.5,0.0,0.48141247434234224,0.0,0.48141247434234213,0.0,SVM-rbf-C1.0,0.5469483568075117,0.0,0.4918205212087659,0.0,0.49182052120876585,0.0,randomforest-100,0.6354761904761905,0.009370794597216401,0.6247025308500019,0.009855068370342713,0.6247025308500018,0.00985506837034268,KNN-5,0.6357142857142857,0.0,0.637838577302262,0.0,0.637838577302262,0.0,SVM-rbf-C1.0,0.5714285714285714,0.0,0.5236412894255923,0.0,0.5236412894255924,0.0,randomforest-100,0.721764705882353,0.010941808963375457,0.7177456555284285,0.01123395975873334,0.7177456555284286,0.011233959758733352,KNN-5,0.5970588235294118,0.0,0.590698350696985,0.0,0.5906983506969848,0.0,SVM-rbf-C1.0,0.7088235294117647,0.0,0.642798766997073,0.0,0.642798766997073,0.0,randomforest-100,0.7133898305084745,0.002674531158993148,0.7140042036284251,0.002687418234191441,0.714004203628425,0.0026874182341914445,KNN-5,0.6627118644067796,0.0,0.6653385820428928,0.0,0.6653385820428928,0.0,SVM-rbf-C1.0,0.6745762711864407,0.0,0.6123658111744416,0.0,0.6123658111744416,0.0,randomforest-100,0.6885652642934197,0.00524720021877684,0.6889740199047436,0.0052683276134345555,0.6889740199047437,0.005268327613434551,KNN-5,0.627831715210356,0.0,0.6257442422438962,0.0,0.6257442422438962,0.0,SVM-rbf-C1.0,0.6251348435814456,0.0,0.5915341592179599,0.0,0.59153415921796,0.0,randomforest-100,0.7167206040992449,0.004707103393586069,0.7146350735894309,0.004814190635535781,0.7146350735894309,0.004814190635535846,KNN-5,0.6461704422869471,0.0,0.6334429466529854,0.0,0.6334429466529854,0.0,SVM-rbf-C1.0,0.6839266450916937,0.0,0.637428567901977,0.0,0.637428567901977,0.0,247158,247158,0.9116385650751256,1709337734,False,1,048aefce,2024-03-02_00-02-14,898.2924976348877,898.2924976348877,22093,1d43726c602a,172.17.0.2,898.2924976348877,1,,64,3,17,1,1,1,1,1,1,048aefce,,,
