,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.6091525423728813,0.6091525423728813,0.004700143940292217,0.6099612974234716,0.004779153275548327,0.6099612974234715,0.004779153275548331,0.5711864406779661,0.0,0.5781713205564486,0.0,0.5781713205564486,0.0,0.5567796610169492,0.0,0.5576368202057546,0.0,0.5576368202057544,0.0,236098,236098,1705356107,True,1,da3432f3,2024-01-15_22-01-47,775.393700838089,775.393700838089,159851,c6b012403c46,172.17.0.2,775.393700838089,1,,129,2.890943419702784,3,5,4.406241738073856e-05,3.814690134315512e-06,da3432f3
1,0.6427118644067796,0.6427118644067796,0.00618353774473041,0.6483243184267076,0.0059640840593611,0.6483243184267076,0.005964084059361094,0.6033898305084746,0.0,0.6097132268002198,0.0,0.6097132268002198,0.0,0.5847457627118644,0.0,0.519265694197891,0.0,0.519265694197891,0.0,624631,624631,1705356871,True,1,dd5ea262,2024-01-15_22-14-31,1517.4063744544983,1517.4063744544983,159956,c6b012403c46,172.17.0.2,1517.4063744544983,1,,129,1.2535610721603887,7,16,1.2307658519685444e-05,5.446081309611807e-06,dd5ea262
2,0.6595762711864406,0.6595762711864406,0.0074078655683051525,0.662710153540025,0.007358484209292127,0.662710153540025,0.0073584842092921455,0.5822033898305085,0.0,0.5879941273359058,0.0,0.587994127335906,0.0,0.5601694915254237,0.0,0.5231748919079697,0.0,0.5231748919079696,0.0,242333,242333,1705356085,False,1,aa305b3e,2024-01-15_22-01-25,725.837548494339,725.837548494339,160003,c6b012403c46,172.17.0.2,725.837548494339,1,,129,1.361671773901375,3,12,0.0003075211796992452,2.7296210283982547e-07,aa305b3e
3,0.6196610169491525,0.6196610169491525,0.006178890214765476,0.6253984703725409,0.006207507671446276,0.6253984703725409,0.006207507671446285,0.5771186440677966,0.0,0.5807848977138045,0.0,0.5807848977138044,0.0,0.5432203389830509,0.0,0.49019262505169614,0.0,0.4901926250516961,0.0,435639,435639,1705355790,True,1,8b6cf089,2024-01-15_21-56-30,421.34799361228943,421.34799361228943,160050,c6b012403c46,172.17.0.2,421.34799361228943,1,,129,1.3979219787497428,5,14,4.5502535800992054e-05,5.7594740828532666e-08,8b6cf089
4,0.6494067796610169,0.6494067796610169,0.009245059706996137,0.6543472900447329,0.00913753388012298,0.6543472900447328,0.009137533880122959,0.6237288135593221,0.0,0.6294456479247008,0.0,0.6294456479247008,0.0,0.6033898305084746,0.0,0.5441576908256978,0.0,0.5441576908256979,0.0,626144,626144,1705356107,False,1,439286e0,2024-01-15_22-01-47,732.0699067115784,732.0699067115784,160097,c6b012403c46,172.17.0.2,732.0699067115784,1,,129,2.671964222641626,7,17,5.3596493316990034e-05,1.953990631711504e-06,439286e0
5,0.617542372881356,0.617542372881356,0.006487895608618053,0.6199915291517277,0.00635788387013006,0.6199915291517277,0.006357883870130051,0.5830508474576271,0.0,0.5893973085746339,0.0,0.5893973085746339,0.0,0.5966101694915255,0.0,0.554133320357751,0.0,0.554133320357751,0.0,133225,133225,1705356054,True,1,73e362ff,2024-01-15_22-00-54,672.9238708019257,672.9238708019257,160144,c6b012403c46,172.17.0.2,672.9238708019257,1,,64,2.5961311881118165,2,4,3.715003851160326e-05,5.44805135998275e-06,73e362ff
6,0.6227966101694916,0.6227966101694916,0.005537083465735474,0.6292289436083145,0.005366015979445541,0.6292289436083145,0.005366015979445532,0.6127118644067797,0.0,0.6179674801179882,0.0,0.6179674801179882,0.0,0.597457627118644,0.0,0.6048542704931743,0.0,0.6048542704931743,0.0,618176,618176,1705355745,False,1,43a9f9c1,2024-01-15_21-55-45,356.6161904335022,356.6161904335022,160191,c6b012403c46,172.17.0.2,356.6161904335022,1,,64,1.2399875344528342,7,13,0.00018195482649558165,4.004529807440455e-06,43a9f9c1
7,0.6330508474576271,0.631271186440678,0.0059497319723620596,0.6368632603746899,0.005909035289230414,0.6368632603746899,0.005909035289230443,0.614406779661017,0.0,0.6216166423764768,0.0,0.6216166423764767,0.0,0.6330508474576271,0.0,0.6034623077946389,0.0,0.6034623077946389,0.0,425502,425502,1705355849,False,1,8eff169d,2024-01-15_21-57-29,445.85764050483704,445.85764050483704,160238,c6b012403c46,172.17.0.2,445.85764050483704,1,,129,1.3009613306326782,5,7,0.0008388120461285662,4.091543876948444e-06,8eff169d
8,0.6391525423728813,0.6391525423728813,0.0046386210791200125,0.644255887412408,0.004608120405547453,0.644255887412408,0.0046081204055474214,0.5991525423728814,0.0,0.6061080873060616,0.0,0.6061080873060615,0.0,0.5728813559322034,0.0,0.5180286589352815,0.0,0.5180286589352815,0.0,703161,703161,1705355905,False,1,44569357,2024-01-15_21-58-25,495.2217538356781,495.2217538356781,160285,c6b012403c46,172.17.0.2,495.2217538356781,1,,64,2.9925821912764343,8,10,0.00039860410246032944,1.022156256285738e-06,44569357
9,0.5745762711864407,0.5620338983050848,0.006649167879977302,0.5669116646684309,0.006508686641199106,0.5669116646684309,0.006508686641199074,0.5703389830508474,0.0,0.5766916588419583,0.0,0.5766916588419583,0.0,0.5745762711864407,0.0,0.5409036863095069,0.0,0.5409036863095068,0.0,234146,234146,1705355817,True,1,47a1f41c,2024-01-15_21-56-57,398.34074997901917,398.34074997901917,160332,c6b012403c46,172.17.0.2,398.34074997901917,1,,129,1.5943432410973966,3,3,0.00024794424995994505,4.180542839954197e-06,47a1f41c
