,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.5927723840345199,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.5927723840345199,0.0,0.5723503611707096,0.0,0.5723503611707096,0.0,0.21413160733549083,0.0,0.11598054509320178,0.0,0.11598054509320178,0.0,1943229,1943229,1701265652,False,1,47223c2d,2023-11-29_13-47-32,58.20308589935303,58.20308589935303,20580,1d43726c602a,172.17.0.2,58.20308589935303,1,,64,7,384,6.030622976050002e-05,7.770413145209774e-06,47223c2d
1,0.6877562028047465,0.6877562028047465,0.0023812017318925694,0.6871204465132366,0.0023977407449805453,0.6871204465132364,0.0023977407449805544,0.6445523193096009,0.0,0.6427653469361255,0.0,0.6427653469361255,0.0,0.6434735706580367,0.0,0.5954153476240674,0.0,0.5954153476240674,0.0,1592125,1592125,1701266110,False,1,c2e9c943,2023-11-29_13-55-10,510.0650918483734,510.0650918483734,20685,1d43726c602a,172.17.0.2,510.0650918483734,1,,64,5,436,6.1099149837767e-05,2.954265814019597e-07,c2e9c943
2,0.8246494066882416,0.8246494066882416,0.002978303709229454,0.8245821131640007,0.003131476723209678,0.8245821131640009,0.003131476723209641,0.7022653721682848,0.0,0.6917393798542948,0.0,0.6917393798542949,0.0,0.7098166127292341,0.0,0.6680878558733078,0.0,0.6680878558733078,0.0,471266,471266,1701266729,False,1,4e086c2c,2023-11-29_14-05-29,1122.0641078948975,1122.0641078948975,20732,1d43726c602a,172.17.0.2,1122.0641078948975,1,,64,3,195,1.6058806850278956e-05,5.112265735868648e-06,4e086c2c
3,0.6735706580366775,0.6735706580366775,0.007646189923050424,0.6730001357615398,0.007710730815827041,0.6730001357615397,0.007710730815827032,0.6175836030204962,0.0,0.6123161967013466,0.0,0.6123161967013466,0.0,0.6181229773462783,0.0,0.5628050097139831,0.0,0.5628050097139831,0.0,2657825,2657825,1701266359,True,1,d9d3b341,2023-11-29_13-59-19,680.321560382843,680.321560382843,20580,1d43726c602a,172.17.0.2,680.321560382843,1,,64,5,658,2.089256019517699e-05,8.911466990506349e-06,d9d3b341
4,0.7202265372168285,0.7202265372168285,0.004596089620878688,0.7210180958408403,0.004435079558447726,0.7210180958408403,0.004435079558447679,0.6429341963322546,0.0,0.635142500220265,0.0,0.635142500220265,0.0,0.6763754045307443,0.0,0.632288841739984,0.0,0.632288841739984,0.0,338809,338809,1701267187,True,1,796ed835,2023-11-29_14-13-07,1361.2547824382782,1361.2547824382782,20829,1d43726c602a,172.17.0.2,1361.2547824382782,1,,64,4,12,1.4376430372238844e-05,3.6013314658295297e-06,796ed835
5,0.7813915857605178,0.7813915857605178,0.004164375004737358,0.7810712435296494,0.004055615770073005,0.7810712435296495,0.004055615770072994,0.7076591154261057,0.0,0.7037902386270808,0.0,0.7037902386270809,0.0,0.7168284789644013,0.0,0.6879379447035029,0.0,0.687937944703503,0.0,593665,593665,1701267199,False,1,9a797235,2023-11-29_14-13-19,1363.1587324142456,1363.1587324142456,20871,1d43726c602a,172.17.0.2,1363.1587324142456,1,,128,4,176,4.274173800260071e-05,9.692184053681924e-06,9a797235
6,0.702588996763754,0.702588996763754,0.0028865346624076926,0.7019166944053931,0.0028974841854391355,0.7019166944053931,0.002897484185439167,0.6003236245954693,0.0,0.5900467559225194,0.0,0.5900467559225197,0.0,0.4039913700107875,0.0,0.3790679183718649,0.0,0.3790679183718648,0.0,1165441,1165441,1701266101,False,1,ab776f07,2023-11-29_13-55-01,258.2547650337219,258.2547650337219,20918,1d43726c602a,172.17.0.2,258.2547650337219,1,,64,8,168,1.9414885146565887e-05,8.49204441407292e-06,ab776f07
7,0.5537216828478965,0.5537216828478965,0.0035794304256822015,0.5520515589691474,0.003505046853273987,0.5520515589691474,0.003505046853273993,0.5393743257820928,0.0,0.5377818936178856,0.0,0.5377818936178856,0.0,0.5312837108953614,0.0,0.4779859793455512,0.0,0.4779859793455513,0.0,3025237,3025237,1701266506,True,1,034764d4,2023-11-29_14-01-46,637.8247456550598,637.8247456550598,20965,1d43726c602a,172.17.0.2,637.8247456550598,1,,128,7,562,2.2455895790370003e-05,3.4706208602756496e-06,034764d4
8,0.7722222222222224,0.7722222222222224,0.0053234360570319945,0.7716484263128074,0.005489849534250046,0.7716484263128074,0.005489849534250056,0.6785329018338727,0.0,0.6742179477036662,0.0,0.674217947703666,0.0,0.7184466019417476,0.0,0.6948117494750132,0.0,0.6948117494750132,0.0,2012478,2012478,1701266466,False,1,42d179a8,2023-11-29_14-01-06,545.607905626297,545.607905626297,21012,1d43726c602a,172.17.0.2,545.607905626297,1,,128,4,633,0.0005713629849399503,9.621317415836599e-06,42d179a8
9,0.6793419633225458,0.6793419633225458,0.003587954340790187,0.6785422057109722,0.0036576805523045397,0.6785422057109722,0.0036576805523045714,0.6332254584681769,0.0,0.6261354342084905,0.0,0.6261354342084906,0.0,0.6175836030204962,0.0,0.5804981260525649,0.0,0.5804981260525649,0.0,2953351,2953351,1701266842,True,1,cc40d79d,2023-11-29_14-07-22,913.2650001049042,913.2650001049042,21059,1d43726c602a,172.17.0.2,913.2650001049042,1,,128,5,710,3.328940778279462e-05,6.740058271372912e-06,cc40d79d
10,0.7502696871628911,0.7502696871628911,0.003705623309022148,0.7482392268860535,0.0035516488245533637,0.7482392268860535,0.0035516488245534036,0.6623516720604099,0.0,0.6537666867065219,0.0,0.6537666867065218,0.0,0.6995685005393744,0.0,0.6555106767938468,0.0,0.6555106767938468,0.0,1438460,1438460,1701266445,False,1,5d0c6c9c,2023-11-29_14-00-45,505.2768154144287,505.2768154144287,21106,1d43726c602a,172.17.0.2,505.2768154144287,1,,64,4,485,0.00017035745462320876,6.2661663193619005e-06,5d0c6c9c
11,0.8125134843581445,0.8125134843581445,0.004728070550336803,0.8133467655747821,0.004624141935815072,0.8133467655747821,0.004624141935815096,0.6866235167206041,0.0,0.6732754660586346,0.0,0.6732754660586345,0.0,0.7152103559870551,0.0,0.6693184707471559,0.0,0.6693184707471559,0.0,664183,664183,1701267331,False,1,14155ec5,2023-11-29_14-15-31,1382.523142337799,1382.523142337799,21153,1d43726c602a,172.17.0.2,1382.523142337799,1,,128,3,304,6.377966076312992e-05,4.945078868313404e-06,14155ec5
12,0.556418554476807,0.556418554476807,0.004703393604442628,0.5508978865964124,0.004736703173636729,0.5508978865964124,0.004736703173636707,0.551779935275081,0.0,0.5440252087722898,0.0,0.5440252087722898,0.0,0.5382955771305286,0.0,0.47206361494131216,0.0,0.47206361494131216,0.0,3233328,3233328,1701266773,True,1,a6d355e1,2023-11-29_14-06-13,816.3667986392975,816.3667986392975,21200,1d43726c602a,172.17.0.2,816.3667986392975,1,,128,8,533,1.1149439180405941e-05,1.983608387193807e-06,a6d355e1
13,0.6276699029126214,0.6276699029126214,0.0040796813586517254,0.5919660781174377,0.004166430798548405,0.5919660781174377,0.004166430798548399,0.5690399137001079,0.0,0.5615054214559935,0.0,0.5615054214559936,0.0,0.19579288025889968,0.0,0.09718021605360067,0.0,0.09718021605360067,0.0,1440894,1440894,1701266877,True,1,a2253e79,2023-11-29_14-07-57,776.4205708503723,776.4205708503723,20918,1d43726c602a,172.17.0.2,776.4205708503723,1,,64,8,235,6.1268422418545e-05,4.420975598815031e-06,a2253e79
14,0.7797734627831714,0.7797734627831714,0.006164225034446419,0.7799244767442732,0.006106386981993332,0.7799244767442733,0.006106386981993323,0.6952535059331176,0.0,0.6894713189013738,0.0,0.6894713189013738,0.0,0.7206040992448759,0.0,0.6903155698640812,0.0,0.690315569864081,0.0,490440,490440,1701267009,False,1,ff94df66,2023-11-29_14-10-09,898.5594456195831,898.5594456195831,20685,1d43726c602a,172.17.0.2,898.5594456195831,1,,128,4,119,0.00012646140647520906,7.750822979761125e-06,ff94df66
15,0.5759978425026969,0.5759978425026969,0.006180250726819179,0.5279873150440728,0.007671818827408487,0.5279873150440728,0.007671818827408469,0.5372168284789643,0.0,0.5335632505537297,0.0,0.5335632505537298,0.0,0.19795037756202805,0.0,0.10079246985550931,0.0,0.10079246985550931,0.0,657890,657890,1701266629,True,1,9c43777e,2023-11-29_14-03-49,268.49487233161926,268.49487233161926,20580,1d43726c602a,172.17.0.2,268.49487233161926,1,,64,7,33,5.935748874900117e-05,7.489400648846174e-06,9c43777e
16,0.616720604099245,0.616720604099245,0.0036278687639267103,0.6159047534506547,0.0034708570371092904,0.6159047534506547,0.0034708570371093143,0.5911542610571737,0.0,0.5860618617145954,0.0,0.5860618617145954,0.0,0.5760517799352751,0.0,0.5190340384847615,0.0,0.5190340384847615,0.0,1867668,1867668,1701267055,True,1,d8d91679,2023-11-29_14-10-55,609.0237798690796,609.0237798690796,21106,1d43726c602a,172.17.0.2,609.0237798690796,1,,128,6,427,0.00011317111721307871,6.948528873358163e-06,d8d91679
17,0.6009708737864077,0.6009708737864077,0.004387205913195859,0.5983149054300156,0.004428766110148363,0.5983149054300159,0.0044287661101483685,0.5679611650485437,0.0,0.5609733192160308,0.0,0.5609733192160308,0.0,0.575512405609493,0.0,0.5243268201408694,0.0,0.5243268201408693,0.0,3114725,3114725,1701267133,True,1,7baacb47,2023-11-29_14-12-13,666.5469992160797,666.5469992160797,21012,1d43726c602a,172.17.0.2,666.5469992160797,1,,128,6,646,3.2945722933629075e-05,4.555485528052638e-06,7baacb47
18,0.6858683926645092,0.6858683926645092,0.005580374177509192,0.685770178293742,0.005675439476085975,0.685770178293742,0.005675439476085972,0.6456310679611651,0.0,0.6424282908220553,0.0,0.6424282908220553,0.0,0.6699029126213593,0.0,0.6272650398584044,0.0,0.6272650398584044,0.0,2359609,2359609,1701267112,True,1,ffdbfc90,2023-11-29_14-11-52,605.3129377365112,605.3129377365112,20965,1d43726c602a,172.17.0.2,605.3129377365112,1,,128,5,602,0.0001006104672923308,4.1344032780175454e-06,ffdbfc90
19,0.8286947141316073,0.8286947141316073,0.0031928044416286395,0.8292428533924852,0.0032702634794735124,0.8292428533924852,0.0032702634794735254,0.7184466019417476,0.0,0.7111074436972796,0.0,0.7111074436972797,0.0,0.7152103559870551,0.0,0.6751093633396055,0.0,0.6751093633396056,0.0,384351,384351,1701267575,False,1,042a5b92,2023-11-29_14-19-35,945.9527056217194,945.9527056217194,20580,1d43726c602a,172.17.0.2,945.9527056217194,1,,64,3,136,2.503206678165793e-05,4.156561978003676e-06,042a5b92
20,0.7896440129449838,0.7725997842502698,0.003643871791597519,0.7728839864146068,0.00364612093065461,0.7728839864146068,0.003646120930654632,0.6235167206040992,0.0,0.6040023457324971,0.0,0.6040023457324969,0.0,0.7896440129449838,0.0,0.7856341042497371,0.0,0.785634104249737,0.0,427062,427062,1701267271,False,1,b4fa8815,2023-11-29_14-14-31,541.6887340545654,541.6887340545654,20732,1d43726c602a,172.17.0.2,541.6887340545654,1,,128,2,293,0.00067138624982524,1.5297424683618417e-06,b4fa8815
21,0.782470334412082,0.782470334412082,0.003859825385720578,0.7805733725789652,0.00403895763748061,0.7805733725789652,0.004038957637480555,0.6725997842502697,0.0,0.6590325176450177,0.0,0.6590325176450176,0.0,0.7022653721682848,0.0,0.655202381300106,0.0,0.6552023813001061,0.0,314668,314668,1701266985,False,1,60f720a0,2023-11-29_14-09-45,211.07374811172485,211.07374811172485,21200,1d43726c602a,172.17.0.2,211.07374811172485,1,,64,3,81,0.0008454786483270119,6.036405810556685e-06,60f720a0
22,0.7791262135922331,0.7791262135922331,0.0041517810998761276,0.7798278392956808,0.004185317961278646,0.7798278392956808,0.004185317961278637,0.63915857605178,0.0,0.6222438112397222,0.0,0.6222438112397221,0.0,0.7626752966558792,0.0,0.7508149008318058,0.0,0.7508149008318059,0.0,363609,363609,1701267493,True,1,b33e9bca,2023-11-29_14-18-13,650.9081375598907,650.9081375598907,21059,1d43726c602a,172.17.0.2,650.9081375598907,1,,128,2,242,0.00031959128948293115,9.628834587464998e-06,b33e9bca
23,0.7728694714131608,0.7728694714131608,0.0030744336569579335,0.7708313462871594,0.003159465391497253,0.7708313462871594,0.003159465391497193,0.6440129449838188,0.0,0.6216015894992183,0.0,0.6216015894992183,0.0,0.6968716289104638,0.0,0.6487377654060585,0.0,0.6487377654060587,0.0,724713,724713,1701267346,True,1,beee4a23,2023-11-29_14-15-46,385.29269099235535,385.29269099235535,20918,1d43726c602a,172.17.0.2,385.29269099235535,1,,64,3,334,0.00041049166386990395,2.229253829433622e-06,beee4a23
