trial_id,config,error_type,error_message,error_traceback
195111e0,"{'enc_size': 33, 'ae_conv_num': 2, 'ae_conv_kernel': 3, 'ae_conv_stride': 1, 'ae_conv_padding': 1, 'ae_dropout': 0.3091891217009767, 'ae_fc_num': 1, 'MC-red_dataset-kuhar.standartized_balanced[train]': 0, 'MC-red_dataset-motionsense.standartized_balanced[train]': 0, 'MC-red_dataset-uci.standartized_balanced[train]': 0, 'MC-red_dataset-wisdm.standartized_balanced[train]': 0, 'MC-red_dataset-realworld_thigh.standartized_balanced[train]': 0, 'MC-red_dataset-realworld_waist.standartized_balanced[train]': 0}",0 reducer,There is no reducer in the configuration.,There is no reducer in the configuration.
