,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.5576051779935275,0.5576051779935275,0.006872738052296219,0.5355242821932615,0.008095787832988257,0.5355242821932615,0.008095787832988267,0.49406688241639696,0.0,0.4848081042212083,0.0,0.48480810422120824,0.0,0.5571736785329018,0.0,0.5176108081452905,0.0,0.5176108081452905,0.0,367002,367002,1700152633,,False,1,f16f7ee7,2023-11-16_13-37-13,380.0821650028229,380.0821650028229,14683,ac1450d1e4fc,172.17.0.2,380.0821650028229,1,64,4,35,0.00044758585175530536,6.597258964354068e-06,f16f7ee7
1,0.547950377562028,0.547950377562028,0.0027338351450861163,0.5375007101733918,0.002918535984671427,0.5375007101733918,0.00291853598467141,0.5080906148867314,0.0,0.50314184886015,0.0,0.5031418488601501,0.0,0.5021574973031284,0.0,0.4347937782370986,0.0,0.4347937782370985,0.0,534889,534889,1700152757,,True,1,1b52d705,2023-11-16_13-39-17,490.6248502731323,490.6248502731323,15749,ac1450d1e4fc,172.17.0.2,490.6248502731323,1,64,6,18,0.00013692669007844406,7.635366636356817e-06,1b52d705
2,0.5274002157497303,0.5274002157497303,0.0024693685312318463,0.5130253211164868,0.003175532885315249,0.5130253211164868,0.003175532885315285,0.5140237324703344,0.0,0.5108313120414055,0.0,0.5108313120414056,0.0,0.4519956850053937,0.0,0.38499773380237173,0.0,0.38499773380237173,0.0,632165,632165,1700152724,,True,1,87489337,2023-11-16_13-38-44,444.466197013855,444.466197013855,15818,ac1450d1e4fc,172.17.0.2,444.466197013855,1,64,6,70,0.0004290542349261915,8.505392162557308e-06,87489337
3,0.48004314994606256,0.4589536138079827,0.002919106607925532,0.45469809472083994,0.0027409551040402024,0.45469809472083994,0.0027409551040401964,0.46548004314994607,0.0,0.4632272582978141,0.0,0.463227258297814,0.0,0.48004314994606256,0.0,0.40809306568656195,0.0,0.4080930656865619,0.0,723072,723072,1700153827,,True,1,06477899,2023-11-16_13-57-07,1532.950677394867,1532.950677394867,15880,ac1450d1e4fc,172.17.0.2,1532.950677394867,1,128,8,19,1.6093188043782006e-05,6.95788591098131e-07,06477899
4,0.5578748651564186,0.5578748651564186,0.004902375591106572,0.5544678181919231,0.005046796586026457,0.5544678181919233,0.005046796586026492,0.5210355987055016,0.0,0.5256955375329221,0.0,0.5256955375329221,0.0,0.5151024811218986,0.0,0.48593407707706976,0.0,0.4859340770770697,0.0,559531,559531,1700153641,,True,1,19c14e09,2023-11-16_13-54-01,1333.481633424759,1333.481633424759,16156,ac1450d1e4fc,172.17.0.2,1333.481633424759,1,128,5,90,5.673734265287716e-05,7.994592578371892e-06,19c14e09
5,0.5798274002157497,0.5700647249190938,0.004215754698957748,0.5654826367199549,0.004408225362533819,0.5654826367199549,0.00440822536253386,0.5798274002157497,0.0,0.580140492611848,0.0,0.5801404926118481,0.0,0.5118662351672061,0.0,0.47345892547643986,0.0,0.47345892547643986,0.0,256618,256618,1700153639,,False,1,6eb62060,2023-11-16_13-53-59,1005.9941961765289,1005.9941961765289,14683,ac1450d1e4fc,172.17.0.2,1005.9941961765289,1,128,3,27,0.00026345095503282586,3.20001814637096e-06,6eb62060
6,0.45415318230852214,0.43090614886731393,0.0038249969043131424,0.42255278826556397,0.004052402565682135,0.42255278826556397,0.004052402565682149,0.4331175836030205,0.0,0.43273883236280214,0.0,0.43273883236280214,0.0,0.45415318230852214,0.0,0.404858809351972,0.0,0.40485880935197194,0.0,764681,764681,1700153868,,True,1,a8824983,2023-11-16_13-57-48,1143.7997097969055,1143.7997097969055,15818,ac1450d1e4fc,172.17.0.2,1143.7997097969055,1,64,7,80,1.046185208045623e-05,1.993872181493113e-06,a8824983
7,0.6070118662351671,0.6070118662351671,0.004783128215187769,0.6032920270621644,0.00461494203744464,0.6032920270621644,0.004614942037444607,0.5480043149946062,0.0,0.5522308802243598,0.0,0.5522308802243597,0.0,0.5480043149946062,0.0,0.5024418672418193,0.0,0.5024418672418193,0.0,352897,352897,1700153200,,False,1,a0712436,2023-11-16_13-46-40,443.6225817203522,443.6225817203522,15749,ac1450d1e4fc,172.17.0.2,443.6225817203522,1,64,4,24,0.0002821156515538495,7.824951233837475e-06,a0712436
8,0.598705501618123,0.5021035598705502,0.005276227917026531,0.4836742662245562,0.005997524647670605,0.4836742662245562,0.005997524647670613,0.598705501618123,0.0,0.5968928681139515,0.0,0.5968928681139515,0.0,0.4892125134843581,0.0,0.4358613394828012,0.0,0.4358613394828012,0.0,311171,311171,1700155210,,False,1,4895b332,2023-11-16_14-20-10,2009.4034731388092,2009.4034731388092,15749,ac1450d1e4fc,172.17.0.2,2009.4034731388092,1,64,3,78,2.314485856827941e-05,9.309249202614795e-06,4895b332
9,0.5460086299892126,0.5460086299892126,0.0040222283036682105,0.5423502725424122,0.004057601105935579,0.5423502725424122,0.004057601105935599,0.4989212513484358,0.0,0.5013080885200102,0.0,0.5013080885200102,0.0,0.48975188781014023,0.0,0.4410551219859056,0.0,0.44105512198590563,0.0,666037,666037,1700154729,,True,1,66e83e61,2023-11-16_14-12-09,1089.8326442241669,1089.8326442241669,14683,ac1450d1e4fc,172.17.0.2,1089.8326442241669,1,128,6,86,9.941089159543583e-05,8.755371641443001e-07,66e83e61
