,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.66135593220339,0.66135593220339,0.006264311394093683,0.66580336408923,0.006000069175067822,0.6658033640892301,0.006000069175067827,0.6101694915254238,0.0,0.613775721815143,0.0,0.6137757218151431,0.0,0.5923728813559322,0.0,0.5335774176247551,0.0,0.5335774176247551,0.0,762520,762520,1700857118,,False,1,6b9561b1,2023-11-24_17-18-38,1258.9250297546387,1258.9250297546387,61835,ac1450d1e4fc,172.17.0.2,1258.9250297546387,1,128,0.40293090084918926,7,79,7.883451375435676e-05,4.566006691164056e-06,6b9561b1
1,0.6606779661016949,0.6606779661016949,0.00788818730726786,0.6639113086755553,0.007883529166636887,0.6639113086755553,0.00788352916663689,0.6254237288135593,0.0,0.6284607932985787,0.0,0.6284607932985787,0.0,0.6161016949152542,0.0,0.5582705274854304,0.0,0.5582705274854304,0.0,1372784,1372784,1700857299,,False,1,306e1b4c,2023-11-24_17-21-39,1426.1350283622742,1426.1350283622742,62901,ac1450d1e4fc,172.17.0.2,1426.1350283622742,1,128,0.4836101609128063,7,263,0.0007483231082759777,3.1800043421793913e-06,306e1b4c
2,0.6820338983050848,0.6820338983050848,0.006271186440677964,0.6874426276819828,0.006009190316951365,0.6874426276819828,0.006009190316951356,0.6067796610169491,0.0,0.6125351417413097,0.0,0.6125351417413096,0.0,0.6203389830508474,0.0,0.5598083462973468,0.0,0.5598083462973468,0.0,974180,974180,1700857554,,False,1,061258f3,2023-11-24_17-25-54,1666.068099975586,1666.068099975586,62962,ac1450d1e4fc,172.17.0.2,1666.068099975586,1,128,2.7827309474484396,8,113,2.8767532727734377e-05,5.511834041291852e-06,061258f3
3,0.6577118644067795,0.6577118644067795,0.006033636444517817,0.6639596301707199,0.005913197797347908,0.6639596301707198,0.00591319779734791,0.5940677966101695,0.0,0.5952352558158742,0.0,0.5952352558158741,0.0,0.5720338983050848,0.0,0.5513755159574023,0.0,0.5513755159574023,0.0,632522,632522,1700857162,,True,1,e35d70fb,2023-11-24_17-19-22,1259.731286764145,1259.731286764145,63023,ac1450d1e4fc,172.17.0.2,1259.731286764145,1,64,2.610102638223277,4,195,0.0001254237431828705,6.552404209958885e-06,e35d70fb
4,0.654406779661017,0.654406779661017,0.005707612962875491,0.6602440813320533,0.005652916801641713,0.6602440813320533,0.0056529168016417105,0.6245762711864407,0.0,0.6297394700848831,0.0,0.6297394700848831,0.0,0.611864406779661,0.0,0.5479554280902439,0.0,0.5479554280902439,0.0,832017,832017,1700857613,,True,1,a55bafcb,2023-11-24_17-26-53,1697.059056520462,1697.059056520462,63084,ac1450d1e4fc,172.17.0.2,1697.059056520462,1,64,0.6300060365564694,8,64,1.1149072243318296e-05,8.920163820506833e-06,a55bafcb
5,0.6683898305084746,0.6683898305084746,0.0061934021663028836,0.674239352057691,0.005973660018652705,0.674239352057691,0.005973660018652686,0.5813559322033899,0.0,0.5861538703039602,0.0,0.5861538703039599,0.0,0.5745762711864407,0.0,0.5222397084342584,0.0,0.5222397084342584,0.0,616206,616206,1700860621,,False,1,1b07c5be,2023-11-24_18-17-01,3502.520172595978,3502.520172595978,61835,ac1450d1e4fc,172.17.0.2,3502.520172595978,1,128,0.9768773113130509,4,187,1.198125940312109e-05,3.6947145814785713e-06,1b07c5be
6,0.6591525423728812,0.6591525423728812,0.004284482935513412,0.6643429030137122,0.004167488185768442,0.6643429030137122,0.004167488185768428,0.6025423728813559,0.0,0.6059242754168815,0.0,0.6059242754168814,0.0,0.5940677966101695,0.0,0.5431994109060905,0.0,0.5431994109060906,0.0,437881,437881,1700858916,,True,1,5c01cb59,2023-11-24_17-48-36,1754.3371603488922,1754.3371603488922,63023,ac1450d1e4fc,172.17.0.2,1754.3371603488922,1,128,2.1727572665968293,5,16,8.198826401594223e-05,3.1716573801047145e-06,5c01cb59
7,0.6799999999999999,0.6799999999999999,0.00782419585598902,0.6832649548170747,0.007621970824277981,0.6832649548170747,0.007621970824277952,0.6059322033898306,0.0,0.6085930612672242,0.0,0.6085930612672241,0.0,0.5661016949152542,0.0,0.5148340749707071,0.0,0.5148340749707071,0.0,315717,315717,1700858943,,False,1,21893099,2023-11-24_17-49-03,1643.5790388584137,1643.5790388584137,62901,ac1450d1e4fc,172.17.0.2,1643.5790388584137,1,64,0.4988540323063094,3,82,4.000430300779007e-05,8.44323437432648e-08,21893099
8,0.7188135593220338,0.7188135593220338,0.00724861178994681,0.7147163884202705,0.007600407650191287,0.7147163884202705,0.0076004076501912715,0.43135593220338986,0.0,0.4036161700805212,0.0,0.40361617008052114,0.0,0.6754237288135593,0.0,0.618162390894607,0.0,0.6181623908946071,0.0,223729,223729,1700860789,,False,1,9db01f7c,2023-11-24_18-19-49,3235.119614839554,3235.119614839554,62962,ac1450d1e4fc,172.17.0.2,3235.119614839554,1,64,1.1247927421216855,2,112,0.00011945120994415244,3.913641443870696e-06,9db01f7c
9,0.6156779661016949,0.6156779661016949,0.009604727481968082,0.6206801783724042,0.00943702057172219,0.6206801783724042,0.009437020571722143,0.561864406779661,0.0,0.5687186470249908,0.0,0.5687186470249906,0.0,0.5550847457627118,0.0,0.5064865968477374,0.0,0.5064865968477374,0.0,597690,597690,1700859468,,True,1,e3463e78,2023-11-24_17-57-48,1854.0135171413422,1854.0135171413422,63084,ac1450d1e4fc,172.17.0.2,1854.0135171413422,1,128,1.7027841920714322,3,269,3.668581362581376e-05,7.295744932127901e-06,e3463e78
10,0.6505084745762713,0.6505084745762713,0.004291182678363467,0.6546819468852092,0.004316044352296878,0.6546819468852092,0.004316044352296881,0.6177966101694915,0.0,0.623930931064689,0.0,0.6239309310646891,0.0,0.6186440677966102,0.0,0.600222953320886,0.0,0.600222953320886,0.0,429066,429066,1700860130,,True,1,c8b9572e,2023-11-24_18-08-50,1213.0018467903137,1213.0018467903137,63023,ac1450d1e4fc,172.17.0.2,1213.0018467903137,1,64,2.1450297166093297,4,81,0.0008789366423971179,2.9683700946415906e-06,c8b9572e
11,0.6315254237288136,0.6315254237288136,0.004060728322274885,0.6369012796453619,0.004016130049165262,0.6369012796453619,0.0040161300491652575,0.5669491525423729,0.0,0.574238755564058,0.0,0.5742387555640581,0.0,0.5432203389830509,0.0,0.48924633603658274,0.0,0.4892463360365827,0.0,531967,531967,1700860918,,True,1,4ec4bde4,2023-11-24_18-21-58,1974.4014184474945,1974.4014184474945,62901,ac1450d1e4fc,172.17.0.2,1974.4014184474945,1,64,2.2073872016793183,3,232,5.25223558572019e-05,7.04047389486715e-07,4ec4bde4
12,0.648135593220339,0.648135593220339,0.007347022644641782,0.6545530671965915,0.006991822394928037,0.6545530671965915,0.006991822394928071,0.5932203389830508,0.0,0.5951356474729088,0.0,0.5951356474729088,0.0,0.5940677966101695,0.0,0.5349457979720138,0.0,0.5349457979720137,0.0,1052311,1052311,1700860437,,True,1,f5716fe2,2023-11-24_18-13-57,969.539632320404,969.539632320404,63084,ac1450d1e4fc,172.17.0.2,969.539632320404,1,64,1.371221620043418,7,178,4.069758119838891e-05,1.2650137203139502e-06,f5716fe2
13,0.6677966101694914,0.6677966101694914,0.00861743987721097,0.6724978202391211,0.008128756292202777,0.6724978202391211,0.008128756292202804,0.5983050847457627,0.0,0.6010577763245835,0.0,0.6010577763245835,0.0,0.5991525423728814,0.0,0.5509302329078829,0.0,0.5509302329078829,0.0,492579,492579,1700861815,,True,1,b0ba2e1f,2023-11-24_18-36-55,1684.6690471172333,1684.6690471172333,63023,ac1450d1e4fc,172.17.0.2,1684.6690471172333,1,64,1.1039668225353398,5,52,1.1499903288511476e-05,6.563487285952667e-06,b0ba2e1f
14,0.6503389830508475,0.6503389830508475,0.006078108839674942,0.6551807099306124,0.006105957394956522,0.6551807099306124,0.006105957394956524,0.576271186440678,0.0,0.5755409041956996,0.0,0.5755409041956995,0.0,0.576271186440678,0.0,0.5198081215207705,0.0,0.5198081215207704,0.0,822822,822822,1700863617,,True,1,da52954e,2023-11-24_19-06-57,3179.652716398239,3179.652716398239,63084,ac1450d1e4fc,172.17.0.2,3179.652716398239,1,128,1.7969262609727856,5,207,1.0616276594792429e-05,1.8769949089363538e-06,da52954e
15,0.6066949152542374,0.6066949152542374,0.007003200319026806,0.6127506609297131,0.006895797145364545,0.6127506609297133,0.00689579714536452,0.5627118644067797,0.0,0.5680493938016917,0.0,0.5680493938016916,0.0,0.5610169491525424,0.0,0.5275901139195124,0.0,0.5275901139195125,0.0,368203,368203,1700862428,,True,1,6875b138,2023-11-24_18-47-08,1806.8639237880707,1806.8639237880707,61835,ac1450d1e4fc,172.17.0.2,1806.8639237880707,1,128,1.4413455998466815,3,124,2.0842052542749565e-05,9.171789264242711e-06,6875b138
16,0.6411016949152544,0.6411016949152544,0.003560330769084741,0.6464742002371837,0.0035929457890712417,0.6464742002371837,0.003592945789071223,0.6262711864406779,0.0,0.6310600521276735,0.0,0.6310600521276735,0.0,0.611864406779661,0.0,0.6074866587615231,0.0,0.6074866587615231,0.0,840362,840362,1700862053,,True,1,1ca2661f,2023-11-24_18-40-53,1264.0518670082092,1264.0518670082092,62962,ac1450d1e4fc,172.17.0.2,1264.0518670082092,1,64,2.4322977098361203,7,109,0.0008758982746332632,1.4908712407552462e-06,1ca2661f
17,0.6309322033898305,0.6309322033898305,0.005534488768561247,0.6339000699894635,0.005322837854112632,0.6339000699894635,0.005322837854112604,0.6152542372881356,0.0,0.6203262624936017,0.0,0.6203262624936016,0.0,0.5652542372881356,0.0,0.5075136413222807,0.0,0.5075136413222808,0.0,327883,327883,1700862760,,True,1,0445d388,2023-11-24_18-52-40,1842.1468710899353,1842.1468710899353,62901,ac1450d1e4fc,172.17.0.2,1842.1468710899353,1,64,2.428917089526566,3,92,1.122279151101826e-05,6.428569057185514e-06,0445d388
18,0.6722033898305085,0.6722033898305085,0.0063508454221000744,0.6775342791988757,0.00615960149879887,0.6775342791988755,0.0061596014987988675,0.6389830508474577,0.0,0.6427950647170674,0.0,0.6427950647170673,0.0,0.5898305084745763,0.0,0.5349889746676559,0.0,0.5349889746676559,0.0,449857,449857,1700863128,,False,1,ad0df050,2023-11-24_18-58-48,1313.2593529224396,1313.2593529224396,63023,ac1450d1e4fc,172.17.0.2,1313.2593529224396,1,64,0.415535396043055,5,24,3.998789977710901e-05,1.1349498925023505e-06,ad0df050
19,0.6559322033898305,0.6559322033898305,0.005595787803125144,0.66082501832832,0.005400253305106114,0.66082501832832,0.005400253305106128,0.6288135593220339,0.0,0.6334075875203559,0.0,0.6334075875203559,0.0,0.611864406779661,0.0,0.573667764046128,0.0,0.573667764046128,0.0,465217,465217,1700863025,,True,1,ad4eb057,2023-11-24_18-57-05,971.5554773807526,971.5554773807526,62962,ac1450d1e4fc,172.17.0.2,971.5554773807526,1,64,0.9853509331468898,4,104,0.00047712064229161143,5.547803253191494e-06,ad4eb057
20,0.7078813559322035,0.7078813559322035,0.009603231884406543,0.7062889364027503,0.009559373099510611,0.7062889364027503,0.009559373099510595,0.5296610169491526,0.0,0.5226094670802292,0.0,0.5226094670802292,0.0,0.6449152542372881,0.0,0.6069760545243739,0.0,0.6069760545243739,0.0,259590,259590,1700866745,,False,1,5996135e,2023-11-24_19-59-05,4317.2123436927795,4317.2123436927795,61835,ac1450d1e4fc,172.17.0.2,4317.2123436927795,1,128,2.896694162799782,2,149,0.00016920245274072335,4.785455996576629e-06,5996135e
21,0.6634745762711864,0.6634745762711864,0.005216513015766924,0.6684546069673719,0.005061691471119037,0.6684546069673719,0.005061691471119033,0.638135593220339,0.0,0.642705420499517,0.0,0.642705420499517,0.0,0.6093220338983051,0.0,0.5481274575848172,0.0,0.5481274575848173,0.0,833485,833485,1700863909,,True,1,26cfa573,2023-11-24_19-11-49,1149.3984570503235,1149.3984570503235,62901,ac1450d1e4fc,172.17.0.2,1149.3984570503235,1,128,0.7745607741866491,6,154,0.0002448758685012425,5.659199793558145e-06,26cfa573
22,0.6716949152542373,0.6716949152542373,0.00571264391401787,0.6770826229065797,0.005569967198862942,0.6770826229065798,0.005569967198862965,0.6237288135593221,0.0,0.6285889948175428,0.0,0.6285889948175428,0.0,0.6194915254237288,0.0,0.5590981243897339,0.0,0.5590981243897338,0.0,1030101,1030101,1700865009,,False,1,4c99850f,2023-11-24_19-30-09,1983.5022413730621,1983.5022413730621,62962,ac1450d1e4fc,172.17.0.2,1983.5022413730621,1,128,0.18499916139337746,8,130,2.1419350359194967e-05,8.023976880955142e-06,4c99850f
