iteration,trial_id,score,config
132,45411741,-0.1,"{'umap_ncomp': 6, 'umap_spread': 1.546566711635913, 'umap_mdist': 1.9634560212862397, 'umap_neigh': 179, 'umap_epochs': 509}"
198,35a92d8d,0.19788732394366199,"{'umap_ncomp': 3, 'umap_spread': 1.9450031787408382, 'umap_mdist': 1.134091379783701, 'umap_neigh': 159, 'umap_epochs': 339}"
203,25eb8ae8,-0.1,"{'umap_ncomp': 6, 'umap_spread': 0.47833464709967255, 'umap_mdist': 1.2134378999887832, 'umap_neigh': 89, 'umap_epochs': 525}"
207,49421683,-0.1,"{'umap_ncomp': 6, 'umap_spread': 1.787345796686638, 'umap_mdist': 1.9050472854263414, 'umap_neigh': 160, 'umap_epochs': 537}"
211,c7b6b728,-0.1,"{'umap_ncomp': 4, 'umap_spread': 0.7783398600047373, 'umap_mdist': 1.3918329150521036, 'umap_neigh': 145, 'umap_epochs': 582}"
215,b0fd20e2,-0.1,"{'umap_ncomp': 8, 'umap_spread': 1.515156529137166, 'umap_mdist': 1.6242411798465644, 'umap_neigh': 66, 'umap_epochs': 155}"
220,f3092e42,-0.1,"{'umap_ncomp': 7, 'umap_spread': 0.3702040902841841, 'umap_mdist': 1.0107885016464588, 'umap_neigh': 26, 'umap_epochs': 431}"
225,bc62efb0,-0.1,"{'umap_ncomp': 8, 'umap_spread': 0.15227245572355086, 'umap_mdist': 0.3877096826938051, 'umap_neigh': 89, 'umap_epochs': 203}"
230,a50b789a,-0.1,"{'umap_ncomp': 6, 'umap_spread': 0.23825407664060272, 'umap_mdist': 1.916133899266225, 'umap_neigh': 138, 'umap_epochs': 288}"
236,d7f3d27a,-0.1,"{'umap_ncomp': 2, 'umap_spread': 0.2538572359310216, 'umap_mdist': 0.5889052009636033, 'umap_neigh': 164, 'umap_epochs': 452}"
238,c5b7ff48,0.33568075117370894,"{'umap_ncomp': 8, 'umap_spread': 1.8626558864488278, 'umap_mdist': 1.6009703210825734, 'umap_neigh': 14, 'umap_epochs': 493}"
310,843aa82a,0.27230046948356806,"{'umap_ncomp': 8, 'umap_spread': 1.7019574796071437, 'umap_mdist': 0.3323017184154238, 'umap_neigh': 45, 'umap_epochs': 496}"
323,03f02886,0.2307511737089202,"{'umap_ncomp': 4, 'umap_spread': 1.9525582350014967, 'umap_mdist': 1.0551533497180636, 'umap_neigh': 145, 'umap_epochs': 472}"
384,a5fd8fe4,0.2784037558685446,"{'umap_ncomp': 4, 'umap_spread': 1.2099358463321128, 'umap_mdist': 0.01947410208218181, 'umap_neigh': 105, 'umap_epochs': 187}"
397,4c8919ac,0.20892018779342722,"{'umap_ncomp': 4, 'umap_spread': 1.886925563028296, 'umap_mdist': 0.35304791999944385, 'umap_neigh': 122, 'umap_epochs': 565}"
401,1862cd9e,-0.1,"{'umap_ncomp': 5, 'umap_spread': 0.6140200700871179, 'umap_mdist': 1.7248441437764919, 'umap_neigh': 91, 'umap_epochs': 274}"
405,2c2d05ef,-0.1,"{'umap_ncomp': 7, 'umap_spread': 0.2810831732321104, 'umap_mdist': 0.9393340727462349, 'umap_neigh': 67, 'umap_epochs': 521}"
434,47f30233,0.22183098591549294,"{'umap_ncomp': 8, 'umap_spread': 1.6886898925763933, 'umap_mdist': 0.3932616324768059, 'umap_neigh': 127, 'umap_epochs': 198}"
467,325f761b,0.2748826291079812,"{'umap_ncomp': 5, 'umap_spread': 0.4307300978752253, 'umap_mdist': 0.36852543761574874, 'umap_neigh': 82, 'umap_epochs': 254}"
515,4b91b80b,0.22535211267605634,"{'umap_ncomp': 6, 'umap_spread': 1.2963131026436776, 'umap_mdist': 1.1293287153363862, 'umap_neigh': 83, 'umap_epochs': 541}"
518,e2a8a65a,0.3474178403755869,"{'umap_ncomp': 2, 'umap_spread': 1.1347748194761584, 'umap_mdist': 0.006398393139582237, 'umap_neigh': 14, 'umap_epochs': 380}"
585,6946413c,0.24178403755868544,"{'umap_ncomp': 3, 'umap_spread': 1.272068157025139, 'umap_mdist': 0.031454173741397806, 'umap_neigh': 112, 'umap_epochs': 426}"
589,74e7dd1f,-0.1,"{'umap_ncomp': 9, 'umap_spread': 1.036243077343479, 'umap_mdist': 1.5813372415044826, 'umap_neigh': 4, 'umap_epochs': 378}"
609,b69891bc,0.2272300469483568,"{'umap_ncomp': 9, 'umap_spread': 0.9394715234080651, 'umap_mdist': 0.7667188299285992, 'umap_neigh': 199, 'umap_epochs': 377}"
634,7526a17e,0.3591549295774648,"{'umap_ncomp': 2, 'umap_spread': 1.4267374091482168, 'umap_mdist': 1.3911767887024946, 'umap_neigh': 3, 'umap_epochs': 332}"
638,97aa6f63,-0.1,"{'umap_ncomp': 3, 'umap_spread': 0.826164818644661, 'umap_mdist': 1.3796757648558657, 'umap_neigh': 23, 'umap_epochs': 329}"
663,143d099c,0.3004694835680751,"{'umap_ncomp': 7, 'umap_spread': 1.0815058002705331, 'umap_mdist': 0.7886294225216777, 'umap_neigh': 30, 'umap_epochs': 409}"
667,1b482c9b,-0.1,"{'umap_ncomp': 2, 'umap_spread': 1.4008973541799465, 'umap_mdist': 1.4107307890468765, 'umap_neigh': 6, 'umap_epochs': 337}"
671,d3e4d202,-0.1,"{'umap_ncomp': 3, 'umap_spread': 1.1638982601423684, 'umap_mdist': 1.2893702907634879, 'umap_neigh': 44, 'umap_epochs': 304}"
692,6057a171,0.25821596244131456,"{'umap_ncomp': 2, 'umap_spread': 1.438846466543912, 'umap_mdist': 0.19404825420385285, 'umap_neigh': 48, 'umap_epochs': 340}"
696,1a1e168b,-0.1,"{'umap_ncomp': 3, 'umap_spread': 0.6530171652627439, 'umap_mdist': 1.7421700826266868, 'umap_neigh': 22, 'umap_epochs': 397}"
704,74e8567d,0.25586854460093894,"{'umap_ncomp': 2, 'umap_spread': 0.89882340321026, 'umap_mdist': 0.7217754177820158, 'umap_neigh': 54, 'umap_epochs': 236}"
742,51b13b2e,0.33568075117370894,"{'umap_ncomp': 2, 'umap_spread': 1.613394442366208, 'umap_mdist': 1.524012174735725, 'umap_neigh': 5, 'umap_epochs': 315}"
746,291919d0,-0.1,"{'umap_ncomp': 3, 'umap_spread': 0.6577039651323118, 'umap_mdist': 0.9024902044217689, 'umap_neigh': 35, 'umap_epochs': 241}"
771,2fd9aba1,0.2392018779342723,"{'umap_ncomp': 5, 'umap_spread': 1.3843147997021121, 'umap_mdist': 0.557897840519934, 'umap_neigh': 62, 'umap_epochs': 357}"
805,841fde88,0.30821596244131455,"{'umap_ncomp': 4, 'umap_spread': 1.9961990499570188, 'umap_mdist': 1.8029922922437933, 'umap_neigh': 13, 'umap_epochs': 464}"
809,1387a7bc,-0.1,"{'umap_ncomp': 3, 'umap_spread': 0.03271320362576691, 'umap_mdist': 1.9913384135973198, 'umap_neigh': 193, 'umap_epochs': 401}"
813,e068b544,0.34507042253521125,"{'umap_ncomp': 2, 'umap_spread': 1.5575190880902647, 'umap_mdist': 1.2292015610277909, 'umap_neigh': 14, 'umap_epochs': 361}"
856,c0ea70da,0.2859154929577465,"{'umap_ncomp': 2, 'umap_spread': 1.1223923327935026, 'umap_mdist': 0.17500802824116668, 'umap_neigh': 38, 'umap_epochs': 164}"
885,eecedb05,0.284037558685446,"{'umap_ncomp': 4, 'umap_spread': 1.7564141477972541, 'umap_mdist': 1.1274795524336683, 'umap_neigh': 73, 'umap_epochs': 439}"
929,8dd0751b,0.20023474178403755,"{'umap_ncomp': 5, 'umap_spread': 1.5034931591366418, 'umap_mdist': 1.482799187436688, 'umap_neigh': 182, 'umap_epochs': 287}"
930,c25e4ccd,0.29225352112676056,"{'umap_ncomp': 3, 'umap_spread': 0.7796279862523285, 'umap_mdist': 0.5525367986927218, 'umap_neigh': 19, 'umap_epochs': 271}"
932,cf23a4b9,-0.1,"{'umap_ncomp': 2, 'umap_spread': 1.3117468785692528, 'umap_mdist': 1.855352961800408, 'umap_neigh': 3, 'umap_epochs': 493}"
937,1f09d589,-0.1,"{'umap_ncomp': 7, 'umap_spread': 0.9629576398859668, 'umap_mdist': 1.6281995619648595, 'umap_neigh': 99, 'umap_epochs': 301}"
939,1cca695c,0.29107981220657275,"{'umap_ncomp': 4, 'umap_spread': 1.8320135838491987, 'umap_mdist': 1.302893856107612, 'umap_neigh': 56, 'umap_epochs': 221}"
944,4bd649f4,-0.1,"{'umap_ncomp': 2, 'umap_spread': 0.8777892351384857, 'umap_mdist': 0.8968309470032667, 'umap_neigh': 166, 'umap_epochs': 354}"
1007,5d3c422e,0.3051643192488263,"{'umap_ncomp': 4, 'umap_spread': 1.6333401477337206, 'umap_mdist': 0.6606536952045935, 'umap_neigh': 37, 'umap_epochs': 470}"
1012,38ff42ba,-0.1,"{'umap_ncomp': 3, 'umap_spread': 0.5249205797116282, 'umap_mdist': 1.038136686568301, 'umap_neigh': 116, 'umap_epochs': 452}"
1016,cfee11d1,-0.1,"{'umap_ncomp': 6, 'umap_spread': 1.054201758857944, 'umap_mdist': 1.3288955080779943, 'umap_neigh': 12, 'umap_epochs': 571}"
1017,f4620c94,0.2300469483568075,"{'umap_ncomp': 5, 'umap_spread': 1.193954965910954, 'umap_mdist': 0.16258759150854485, 'umap_neigh': 74, 'umap_epochs': 414}"
1022,052e981f,-0.1,"{'umap_ncomp': 4, 'umap_spread': 0.7152794328598308, 'umap_mdist': 1.1932581361238659, 'umap_neigh': 133, 'umap_epochs': 319}"
1059,52a9f0b3,0.2676056338028169,"{'umap_ncomp': 3, 'umap_spread': 1.8956500505077771, 'umap_mdist': 1.674484777710238, 'umap_neigh': 29, 'umap_epochs': 384}"
1064,40ad8f45,0.24178403755868544,"{'umap_ncomp': 2, 'umap_spread': 1.4818029460603266, 'umap_mdist': 0.9624161498949, 'umap_neigh': 97, 'umap_epochs': 265}"
1113,2a8e1f7b,0.2967136150234742,"{'umap_ncomp': 5, 'umap_spread': 1.2348642839622077, 'umap_mdist': 0.4838920905249292, 'umap_neigh': 53, 'umap_epochs': 180}"
