,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.5771305285868392,0.5555016181229775,0.003204174053997655,0.5427680562959155,0.0033700514912757672,0.5427680562959154,0.0033700514912757226,0.5053937432578209,0.0,0.5082535285917236,0.0,0.5082535285917236,0.0,0.5771305285868392,0.0,0.5402949602739348,0.0,0.5402949602739349,0.0,350837,350837,1700563247,,False,1,48ff3b95,2023-11-21_07-40-47,325.4057950973511,325.4057950973511,42098,ac1450d1e4fc,172.17.0.2,325.4057950973511,1,64,4,22,0.0006175727691995438,7.887802973155182e-06,48ff3b95
1,0.16666666666666669,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,1521758,1521758,1700563171,,False,1,72d309cb,2023-11-21_07-39-31,234.8573079109192,234.8573079109192,43164,ac1450d1e4fc,172.17.0.2,234.8573079109192,1,128,8,253,0.00013546452068265855,9.196872910805394e-06,72d309cb
2,0.16666666666666669,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,1435753,1435753,1700563226,,False,1,48baa4af,2023-11-21_07-40-26,275.37002325057983,275.37002325057983,43225,ac1450d1e4fc,172.17.0.2,275.37002325057983,1,64,8,234,7.945493743635786e-05,2.3777827212896965e-06,48baa4af
3,0.6002696871628911,0.6002696871628911,0.007302299743137015,0.6006906232572964,0.007102217064180326,0.6006906232572964,0.007102217064180319,0.5016181229773463,0.0,0.49320843700647937,0.0,0.49320843700647937,0.0,0.5900755124056095,0.0,0.5470330825741455,0.0,0.5470330825741456,0.0,442039,442039,1700563404,,False,1,d318492f,2023-11-21_07-43-24,438.277804851532,438.277804851532,43286,ac1450d1e4fc,172.17.0.2,438.277804851532,1,64,3,176,0.0005880035747529468,5.268210523808091e-06,d318492f
4,0.565426105717368,0.565426105717368,0.004525925932211053,0.5639055856174885,0.004802916801480579,0.5639055856174885,0.004802916801480553,0.4848975188781014,0.0,0.4864045049940031,0.0,0.4864045049940031,0.0,0.209277238403452,0.0,0.15724409925751198,0.0,0.157244099257512,0.0,1352091,1352091,1700563298,,False,1,7d1c2b5e,2023-11-21_07-41-38,317.61949014663696,317.61949014663696,43347,ac1450d1e4fc,172.17.0.2,317.61949014663696,1,128,7,258,0.00014705522418705867,9.286877939401112e-06,7d1c2b5e
5,0.6170442286947141,0.5427723840345199,0.008258065773967533,0.5357036647103561,0.01019488462935675,0.5357036647103561,0.010194884629356778,0.6170442286947141,0.0,0.6153962691982802,0.0,0.61539626919828,0.0,0.49730312837108953,0.0,0.4523330151194786,0.0,0.45233301511947854,0.0,416822,416822,1700566192,,False,1,0452cc9b,2023-11-21_08-29-52,3020.646756887436,3020.646756887436,43164,ac1450d1e4fc,172.17.0.2,3020.646756887436,1,128,3,159,6.244318453287395e-05,6.402018766852825e-06,0452cc9b
6,0.5233009708737864,0.5233009708737864,0.0045243186570681085,0.5185123018079326,0.0046598471265438075,0.5185123018079326,0.004659847126543801,0.5016181229773463,0.0,0.5076443805090233,0.0,0.5076443805090232,0.0,0.5043149946062567,0.0,0.44539172577903047,0.0,0.4453917257790304,0.0,801365,801365,1700564143,,True,1,a6b80f09,2023-11-21_07-55-43,916.9533779621124,916.9533779621124,43225,ac1450d1e4fc,172.17.0.2,916.9533779621124,1,128,6,142,0.0007673816929819609,1.553911436666039e-06,a6b80f09
7,0.43527508090614886,0.16709816612729234,0.0004036307860597565,0.048497706682601296,0.0008165964053841032,0.048497706682601296,0.0008165964053841039,0.43527508090614886,0.0,0.4327357704672752,0.0,0.4327357704672752,0.0,0.19579288025889968,0.0,0.12696340821977878,0.0,0.12696340821977878,0.0,1303638,1303638,1700563502,,True,1,72947672,2023-11-21_07-45-02,254.2957215309143,254.2957215309143,42098,ac1450d1e4fc,172.17.0.2,254.2957215309143,1,64,8,203,1.821561057660979e-05,6.152892796686769e-06,72947672
8,0.5883495145631067,0.5883495145631067,0.010318274554691038,0.5848427958330086,0.010785066244837615,0.5848427958330086,0.010785066244837632,0.5836030204962244,0.0,0.5840274969664474,0.0,0.5840274969664474,0.0,0.45685005393743255,0.0,0.452774108391254,0.0,0.452774108391254,0.0,370272,370272,1700564462,,False,1,44a8b208,2023-11-21_08-01-02,1163.4214203357697,1163.4214203357697,43347,ac1450d1e4fc,172.17.0.2,1163.4214203357697,1,64,2,247,6.141898035283807e-05,1.2722108222245389e-06,44a8b208
9,0.4980582524271845,0.4980582524271845,0.004962243797195263,0.48560231043902125,0.00600808229260061,0.48560231043902125,0.006008082292600619,0.45685005393743255,0.0,0.4478447062512194,0.0,0.4478447062512194,0.0,0.4557713052858684,0.0,0.3970775387902501,0.0,0.3970775387902501,0.0,1103149,1103149,1700564552,,True,1,ae2e8647,2023-11-21_08-02-32,1148.1972289085388,1148.1972289085388,43286,ac1450d1e4fc,172.17.0.2,1148.1972289085388,1,128,6,242,0.00011421632416545578,8.907817841645094e-06,ae2e8647
10,0.4885113268608414,0.4885113268608414,0.005799465520684036,0.47613426311501705,0.006164927259609033,0.47613426311501705,0.0061649272596089955,0.4563106796116505,0.0,0.4477741977438652,0.0,0.4477741977438652,0.0,0.47249190938511326,0.0,0.4304435896251662,0.0,0.4304435896251662,0.0,688497,688497,1700564286,,True,1,63ae5b03,2023-11-21_07-58-06,783.6504034996033,783.6504034996033,42098,ac1450d1e4fc,172.17.0.2,783.6504034996033,1,64,6,96,5.9693745645326624e-05,6.57743233288322e-06,63ae5b03
11,0.6067421790722761,0.6067421790722761,0.0060035536591117045,0.6090238258399168,0.00606608342130958,0.6090238258399169,0.0060660834213095965,0.5992448759439051,0.0,0.6012531092680057,0.0,0.6012531092680056,0.0,0.5237324703344121,0.0,0.49344401293593504,0.0,0.49344401293593504,0.0,481261,481261,1700566021,,False,1,8146d4a2,2023-11-21_08-27-01,1878.573314189911,1878.573314189911,43225,ac1450d1e4fc,172.17.0.2,1878.573314189911,1,128,4,114,8.378457738690165e-05,4.5775248442979e-06,8146d4a2
12,0.4749730312837109,0.4749730312837109,0.0032826589114785146,0.45635697229300815,0.00376768566813928,0.45635697229300815,0.0037676856681393097,0.4368932038834951,0.0,0.43316782667252474,0.0,0.4331678266725248,0.0,0.44228694714131606,0.0,0.3932747897952109,0.0,0.3932747897952109,0.0,1368739,1368739,1700565445,,True,1,0d4b3fd5,2023-11-21_08-17-25,1159.500111579895,1159.500111579895,42098,ac1450d1e4fc,172.17.0.2,1159.500111579895,1,128,7,262,0.0004324552886640899,1.117471616714738e-06,0d4b3fd5
13,0.6176914778856528,0.6176914778856528,0.006358214467439661,0.6188489270123196,0.00707263858938448,0.6188489270123196,0.007072638589384436,0.593311758360302,0.0,0.5903035111858437,0.0,0.5903035111858437,0.0,0.5215749730312838,0.0,0.487128374981741,0.0,0.487128374981741,0.0,257451,257451,1700565209,,False,1,1eea26d7,2023-11-21_08-13-29,746.9041321277618,746.9041321277618,43347,ac1450d1e4fc,172.17.0.2,746.9041321277618,1,128,3,28,0.0003917821390766728,1.9937038851947287e-06,1eea26d7
14,0.6024811218985976,0.5907766990291262,0.004065394214932307,0.588627939654154,0.00421761400360013,0.588627939654154,0.004217614003600115,0.6024811218985976,0.0,0.6020962944167524,0.0,0.6020962944167526,0.0,0.5329018338727076,0.0,0.4963861343500302,0.0,0.49638613435003015,0.0,357939,357939,1700565116,,False,1,b9d81ae6,2023-11-21_08-11-56,563.8100099563599,563.8100099563599,43286,ac1450d1e4fc,172.17.0.2,563.8100099563599,1,64,3,116,0.00022681308848841988,6.9874209223198105e-06,b9d81ae6
15,0.39967637540453077,0.17227615965480042,0.001962611154116533,0.05867422863876311,0.0037621980719635285,0.05867422863876311,0.0037621980719635298,0.39967637540453077,0.0,0.39739651629331996,0.0,0.39739651629331996,0.0,0.20334412081984898,0.0,0.12906790982082603,0.0,0.12906790982082603,0.0,1095696,1095696,1700565347,,True,1,fa1a5dab,2023-11-21_08-15-47,230.36465311050415,230.36465311050415,43286,ac1450d1e4fc,172.17.0.2,230.36465311050415,1,64,8,149,0.0003560176945694428,4.583680259924086e-06,fa1a5dab
16,0.4816612729234088,0.41763754045307444,0.002436754476391904,0.4071095734604736,0.002436728683118496,0.4071095734604736,0.002436728683118507,0.43473570658036675,0.0,0.4345892094584418,0.0,0.43458920945844176,0.0,0.4816612729234088,0.0,0.4221824875426529,0.0,0.4221824875426529,0.0,944528,944528,1700566872,,True,1,7c2dfc92,2023-11-21_08-41-12,1662.9264743328094,1662.9264743328094,43347,ac1450d1e4fc,172.17.0.2,1662.9264743328094,1,64,8,103,1.004069834111288e-05,1.4370913451282997e-06,7c2dfc92
17,0.6085760517799352,0.6085760517799352,0.005173777949566318,0.6115144815405019,0.005630178907866078,0.6115144815405018,0.005630178907866075,0.49730312837108953,0.0,0.4924842880727793,0.0,0.4924842880727792,0.0,0.5943905070118662,0.0,0.5493497472445821,0.0,0.5493497472445822,0.0,466553,466553,1700565739,,False,1,0535d5a4,2023-11-21_08-22-19,391.55608677864075,391.55608677864075,43286,ac1450d1e4fc,172.17.0.2,391.55608677864075,1,64,3,192,0.000797838037847053,2.3329526519049275e-06,0535d5a4
18,0.5953613807982739,0.5953613807982739,0.005666255010428855,0.5973650358943087,0.005495937626512216,0.5973650358943087,0.005495937626512233,0.5836030204962244,0.0,0.5866037435188557,0.0,0.5866037435188557,0.0,0.5458468176914779,0.0,0.4997632212645362,0.0,0.4997632212645362,0.0,333696,333696,1700571310,,True,1,924f8f22,2023-11-21_09-55-10,5864.38228726387,5864.38228726387,42098,ac1450d1e4fc,172.17.0.2,5864.38228726387,1,128,4,7,1.2151282308126306e-05,2.7626179464375646e-06,924f8f22
19,0.6065264293419632,0.6065264293419632,0.005141060752605047,0.6040504265657665,0.005419724323644267,0.6040504265657665,0.0054197243236442936,0.5167206040992449,0.0,0.5086419469343025,0.0,0.5086419469343025,0.0,0.5765911542610572,0.0,0.533639949875529,0.0,0.533639949875529,0.0,469765,469765,1700566794,,False,1,b20a8365,2023-11-21_08-39-54,1055.8118419647217,1055.8118419647217,43286,ac1450d1e4fc,172.17.0.2,1055.8118419647217,1,128,3,194,0.0005289734677127672,5.4093919463949855e-06,b20a8365
20,0.5906148867313916,0.5899676375404531,0.005980977896711594,0.5881779556729978,0.006398451754385421,0.5881779556729977,0.0063984517543854355,0.5906148867313916,0.0,0.5858933504007025,0.0,0.5858933504007023,0.0,0.5145631067961165,0.0,0.4679919302453253,0.0,0.4679919302453254,0.0,156025,156025,1700566466,,True,1,652dc4cf,2023-11-21_08-34-26,444.3067162036896,444.3067162036896,43225,ac1450d1e4fc,172.17.0.2,444.3067162036896,1,64,2,34,0.00024561702697572537,3.352503100002144e-06,652dc4cf
