,kuhar-randomforest-100-estimator,kuhar-randomforest-100-accuracy (mean),kuhar-randomforest-100-accuracy (std),kuhar-randomforest-100-f1 score (macro) (mean),kuhar-randomforest-100-f1 score (macro) (std),kuhar-randomforest-100-f1 score (weighted) (mean),kuhar-randomforest-100-f1 score (weighted) (std),kuhar-KNN-5-estimator,kuhar-KNN-5-accuracy (mean),kuhar-KNN-5-accuracy (std),kuhar-KNN-5-f1 score (macro) (mean),kuhar-KNN-5-f1 score (macro) (std),kuhar-KNN-5-f1 score (weighted) (mean),kuhar-KNN-5-f1 score (weighted) (std),kuhar-SVM-rbf-C1.0-estimator,kuhar-SVM-rbf-C1.0-accuracy (mean),kuhar-SVM-rbf-C1.0-accuracy (std),kuhar-SVM-rbf-C1.0-f1 score (macro) (mean),kuhar-SVM-rbf-C1.0-f1 score (macro) (std),kuhar-SVM-rbf-C1.0-f1 score (weighted) (mean),kuhar-SVM-rbf-C1.0-f1 score (weighted) (std),motionsense-randomforest-100-estimator,motionsense-randomforest-100-accuracy (mean),motionsense-randomforest-100-accuracy (std),motionsense-randomforest-100-f1 score (macro) (mean),motionsense-randomforest-100-f1 score (macro) (std),motionsense-randomforest-100-f1 score (weighted) (mean),motionsense-randomforest-100-f1 score (weighted) (std),motionsense-KNN-5-estimator,motionsense-KNN-5-accuracy (mean),motionsense-KNN-5-accuracy (std),motionsense-KNN-5-f1 score (macro) (mean),motionsense-KNN-5-f1 score (macro) (std),motionsense-KNN-5-f1 score (weighted) (mean),motionsense-KNN-5-f1 score (weighted) (std),motionsense-SVM-rbf-C1.0-estimator,motionsense-SVM-rbf-C1.0-accuracy (mean),motionsense-SVM-rbf-C1.0-accuracy (std),motionsense-SVM-rbf-C1.0-f1 score (macro) (mean),motionsense-SVM-rbf-C1.0-f1 score (macro) (std),motionsense-SVM-rbf-C1.0-f1 score (weighted) (mean),motionsense-SVM-rbf-C1.0-f1 score (weighted) (std),uci-randomforest-100-estimator,uci-randomforest-100-accuracy (mean),uci-randomforest-100-accuracy (std),uci-randomforest-100-f1 score (macro) (mean),uci-randomforest-100-f1 score (macro) (std),uci-randomforest-100-f1 score (weighted) (mean),uci-randomforest-100-f1 score (weighted) (std),uci-KNN-5-estimator,uci-KNN-5-accuracy (mean),uci-KNN-5-accuracy (std),uci-KNN-5-f1 score (macro) (mean),uci-KNN-5-f1 score (macro) (std),uci-KNN-5-f1 score (weighted) (mean),uci-KNN-5-f1 score (weighted) (std),uci-SVM-rbf-C1.0-estimator,uci-SVM-rbf-C1.0-accuracy (mean),uci-SVM-rbf-C1.0-accuracy (std),uci-SVM-rbf-C1.0-f1 score (macro) (mean),uci-SVM-rbf-C1.0-f1 score (macro) (std),uci-SVM-rbf-C1.0-f1 score (weighted) (mean),uci-SVM-rbf-C1.0-f1 score (weighted) (std),wisdm-randomforest-100-estimator,wisdm-randomforest-100-accuracy (mean),wisdm-randomforest-100-accuracy (std),wisdm-randomforest-100-f1 score (macro) (mean),wisdm-randomforest-100-f1 score (macro) (std),wisdm-randomforest-100-f1 score (weighted) (mean),wisdm-randomforest-100-f1 score (weighted) (std),wisdm-KNN-5-estimator,wisdm-KNN-5-accuracy (mean),wisdm-KNN-5-accuracy (std),wisdm-KNN-5-f1 score (macro) (mean),wisdm-KNN-5-f1 score (macro) (std),wisdm-KNN-5-f1 score (weighted) (mean),wisdm-KNN-5-f1 score (weighted) (std),wisdm-SVM-rbf-C1.0-estimator,wisdm-SVM-rbf-C1.0-accuracy (mean),wisdm-SVM-rbf-C1.0-accuracy (std),wisdm-SVM-rbf-C1.0-f1 score (macro) (mean),wisdm-SVM-rbf-C1.0-f1 score (macro) (std),wisdm-SVM-rbf-C1.0-f1 score (weighted) (mean),wisdm-SVM-rbf-C1.0-f1 score (weighted) (std),realworld_thigh-randomforest-100-estimator,realworld_thigh-randomforest-100-accuracy (mean),realworld_thigh-randomforest-100-accuracy (std),realworld_thigh-randomforest-100-f1 score (macro) (mean),realworld_thigh-randomforest-100-f1 score (macro) (std),realworld_thigh-randomforest-100-f1 score (weighted) (mean),realworld_thigh-randomforest-100-f1 score (weighted) (std),realworld_thigh-KNN-5-estimator,realworld_thigh-KNN-5-accuracy (mean),realworld_thigh-KNN-5-accuracy (std),realworld_thigh-KNN-5-f1 score (macro) (mean),realworld_thigh-KNN-5-f1 score (macro) (std),realworld_thigh-KNN-5-f1 score (weighted) (mean),realworld_thigh-KNN-5-f1 score (weighted) (std),realworld_thigh-SVM-rbf-C1.0-estimator,realworld_thigh-SVM-rbf-C1.0-accuracy (mean),realworld_thigh-SVM-rbf-C1.0-accuracy (std),realworld_thigh-SVM-rbf-C1.0-f1 score (macro) (mean),realworld_thigh-SVM-rbf-C1.0-f1 score (macro) (std),realworld_thigh-SVM-rbf-C1.0-f1 score (weighted) (mean),realworld_thigh-SVM-rbf-C1.0-f1 score (weighted) (std),realworld_waist-randomforest-100-estimator,realworld_waist-randomforest-100-accuracy (mean),realworld_waist-randomforest-100-accuracy (std),realworld_waist-randomforest-100-f1 score (macro) (mean),realworld_waist-randomforest-100-f1 score (macro) (std),realworld_waist-randomforest-100-f1 score (weighted) (mean),realworld_waist-randomforest-100-f1 score (weighted) (std),realworld_waist-KNN-5-estimator,realworld_waist-KNN-5-accuracy (mean),realworld_waist-KNN-5-accuracy (std),realworld_waist-KNN-5-f1 score (macro) (mean),realworld_waist-KNN-5-f1 score (macro) (std),realworld_waist-KNN-5-f1 score (weighted) (mean),realworld_waist-KNN-5-f1 score (weighted) (std),realworld_waist-SVM-rbf-C1.0-estimator,realworld_waist-SVM-rbf-C1.0-accuracy (mean),realworld_waist-SVM-rbf-C1.0-accuracy (std),realworld_waist-SVM-rbf-C1.0-f1 score (macro) (mean),realworld_waist-SVM-rbf-C1.0-f1 score (macro) (std),realworld_waist-SVM-rbf-C1.0-f1 score (weighted) (mean),realworld_waist-SVM-rbf-C1.0-f1 score (weighted) (std),num_params,num_trainable_params,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/m_lambda,config/MC-red_dataset-kuhar.standartized_balanced[train],config/MC-red_dataset-motionsense.standartized_balanced[train],config/MC-red_dataset-uci.standartized_balanced[train],config/MC-red_dataset-wisdm.standartized_balanced[train],config/MC-red_dataset-realworld_thigh.standartized_balanced[train],config/MC-red_dataset-realworld_waist.standartized_balanced[train],logdir
53,randomforest-100,0.595774647887324,0.010167327618642119,0.6034329297757572,0.010010794966602272,0.6034329297757572,0.010010794966602269,KNN-5,0.3967136150234742,0.0,0.3673541443928996,0.0,0.36735414439289954,0.0,SVM-rbf-C1.0,0.5586854460093896,0.0,0.5378205707054268,0.0,0.5378205707054268,0.0,randomforest-100,0.6483333333333332,0.009224462203719285,0.6365655473846163,0.010658860430468358,0.6365655473846162,0.010658860430468329,KNN-5,0.5738095238095238,0.0,0.5748666561298083,0.0,0.5748666561298083,0.0,SVM-rbf-C1.0,0.6214285714285714,0.0,0.5955755232732667,0.0,0.5955755232732667,0.0,randomforest-100,0.7044117647058823,0.009324039696557285,0.7014729051568883,0.009995960992511883,0.7014729051568884,0.009995960992511889,KNN-5,0.6588235294117647,0.0,0.6585952430063651,0.0,0.6585952430063652,0.0,SVM-rbf-C1.0,0.6794117647058824,0.0,0.6116689793866265,0.0,0.6116689793866263,0.0,randomforest-100,0.7133050847457627,0.00842400163252241,0.7137959279903805,0.00837310724935928,0.7137959279903805,0.008373107249359276,KNN-5,0.6135593220338983,0.0,0.6208926969507531,0.0,0.6208926969507531,0.0,SVM-rbf-C1.0,0.6703389830508475,0.0,0.6417002429365516,0.0,0.6417002429365516,0.0,randomforest-100,0.6203883495145631,0.006284578927132488,0.6124625311500348,0.006797274603834234,0.6124625311500348,0.006797274603834239,KNN-5,0.5118662351672061,0.0,0.5108717266753985,0.0,0.5108717266753983,0.0,SVM-rbf-C1.0,0.5070118662351673,0.0,0.5031927915844285,0.0,0.5031927915844285,0.0,randomforest-100,0.7063646170442287,0.00391334566282999,0.7054266568632581,0.003907681075845434,0.7054266568632581,0.003907681075845455,KNN-5,0.6343042071197411,0.0,0.6218822176258275,0.0,0.6218822176258274,0.0,SVM-rbf-C1.0,0.674217907227616,0.0,0.6284950499780079,0.0,0.628495049978008,0.0,140625,140625,0.8849615590788681,1709417376,False,1,90671f77,2024-03-02_22-09-36,1678.3141586780548,1678.3141586780548,27448,1d43726c602a,172.17.0.2,1678.3141586780548,1,,128,2,14,0.6458280146922419,1,1,0,1,0,1,90671f77
54,randomforest-100,0.5769953051643191,0.009836773164205144,0.5819484639277624,0.010050252409684214,0.5819484639277623,0.010050252409684206,KNN-5,0.4647887323943662,0.0,0.4419265525128842,0.0,0.44192655251288426,0.0,SVM-rbf-C1.0,0.49765258215962443,0.0,0.4507886270909778,0.0,0.4507886270909778,0.0,randomforest-100,0.5935714285714285,0.012510766338494904,0.5963659642282221,0.01308015819728096,0.596365964228222,0.0130801581972809,KNN-5,0.5642857142857143,0.0,0.5676666083795322,0.0,0.5676666083795322,0.0,SVM-rbf-C1.0,0.5666666666666667,0.0,0.5402391990090419,0.0,0.5402391990090419,0.0,randomforest-100,0.6429411764705881,0.01612022306593499,0.6401127775343473,0.01603489415075157,0.6401127775343473,0.016034894150751513,KNN-5,0.5882352941176471,0.0,0.5865805921048619,0.0,0.5865805921048619,0.0,SVM-rbf-C1.0,0.6558823529411765,0.0,0.6177440672932571,0.0,0.6177440672932571,0.0,randomforest-100,0.6661016949152543,0.004168940297033496,0.6693827829085138,0.004128510690242428,0.6693827829085138,0.004128510690242429,KNN-5,0.5779661016949152,0.0,0.5839310056967337,0.0,0.5839310056967337,0.0,SVM-rbf-C1.0,0.5847457627118644,0.0,0.5311982230902663,0.0,0.5311982230902664,0.0,randomforest-100,0.564940668824164,0.00489732878654418,0.5605753347974589,0.004557290321126677,0.5605753347974589,0.004557290321126663,KNN-5,0.4617044228694714,0.0,0.46410101469765275,0.0,0.46410101469765275,0.0,SVM-rbf-C1.0,0.5302049622437972,0.0,0.5060622195601127,0.0,0.5060622195601127,0.0,randomforest-100,0.686353829557713,0.00431667982194538,0.6857132679158735,0.004421207504059579,0.6857132679158735,0.004421207504059561,KNN-5,0.6084142394822006,0.0,0.5958551375811775,0.0,0.5958551375811773,0.0,SVM-rbf-C1.0,0.6925566343042071,0.0,0.6932628039611277,0.0,0.6932628039611276,0.0,241564,241564,0.8320256912831607,1709417568,False,1,3e730795,2024-03-02_22-12-48,1781.4265229701996,1781.4265229701996,27499,1d43726c602a,172.17.0.2,1781.4265229701996,1,,128,3,11,0.9698885695182661,0,1,0,1,0,1,3e730795
55,randomforest-100,0.4504694835680752,0.011032863849765269,0.4515475014023986,0.011910553072620466,0.4515475014023986,0.01191055307262048,KNN-5,0.4014084507042254,0.0,0.3841607760774712,0.0,0.3841607760774712,0.0,SVM-rbf-C1.0,0.3967136150234742,0.0,0.38093022891866957,0.0,0.38093022891866957,0.0,randomforest-100,0.5285714285714285,0.009282661280770429,0.5261959285767941,0.010379384499323652,0.5261959285767941,0.010379384499323688,KNN-5,0.4380952380952381,0.0,0.4321013952156556,0.0,0.4321013952156556,0.0,SVM-rbf-C1.0,0.4095238095238095,0.0,0.3382679855212894,0.0,0.3382679855212895,0.0,randomforest-100,0.6202941176470588,0.014907442232322578,0.6203920281003517,0.015279642694643198,0.6203920281003515,0.015279642694643155,KNN-5,0.5705882352941176,0.0,0.5701840982477587,0.0,0.5701840982477587,0.0,SVM-rbf-C1.0,0.5235294117647059,0.0,0.4398145905774357,0.0,0.4398145905774358,0.0,randomforest-100,0.6487288135593221,0.0059593808446607496,0.6523923188792853,0.006046709630987288,0.6523923188792853,0.00604670963098733,KNN-5,0.5805084745762712,0.0,0.5848798938970894,0.0,0.5848798938970895,0.0,SVM-rbf-C1.0,0.5754237288135593,0.0,0.5185358934627923,0.0,0.5185358934627923,0.0,randomforest-100,0.5439050701186625,0.005106709979954523,0.5373785136229392,0.005125998634355964,0.5373785136229392,0.005125998634355953,KNN-5,0.49083063646170444,0.0,0.49381552890989333,0.0,0.4938155289098932,0.0,SVM-rbf-C1.0,0.49029126213592233,0.0,0.4459243197993934,0.0,0.44592431979939334,0.0,randomforest-100,0.6755663430420713,0.005389696432248451,0.6753392202322761,0.005460844048318874,0.6753392202322761,0.005460844048318908,KNN-5,0.6094929881337648,0.0,0.6040697300346443,0.0,0.6040697300346443,0.0,SVM-rbf-C1.0,0.6040992448759439,0.0,0.5496654353714702,0.0,0.5496654353714701,0.0,439288,439288,0.7671826148573326,1709416947,True,1,3307b4a8,2024-03-02_22-02-27,1013.922306060791,1013.922306060791,27594,1d43726c602a,172.17.0.2,1013.922306060791,1,,128,5,17,0.2891089808078057,0,0,1,1,0,1,3307b4a8
56,randomforest-100,0.5335680751173709,0.008596165926573028,0.5407708925075234,0.008538930216506348,0.5407708925075234,0.008538930216506337,KNN-5,0.4507042253521127,0.0,0.4417826249819324,0.0,0.4417826249819324,0.0,SVM-rbf-C1.0,0.4624413145539906,0.0,0.4178269047463894,0.0,0.41782690474638945,0.0,randomforest-100,0.5576190476190476,0.013586040588273432,0.5593674213368338,0.013666772512826483,0.5593674213368338,0.013666772512826478,KNN-5,0.530952380952381,0.0,0.5295588081205648,0.0,0.5295588081205649,0.0,SVM-rbf-C1.0,0.48333333333333334,0.0,0.4564531605423184,0.0,0.45645316054231844,0.0,randomforest-100,0.5511764705882353,0.010862461948599645,0.5501123792750517,0.01239351498232859,0.5501123792750517,0.012393514982328586,KNN-5,0.5147058823529411,0.0,0.5102250610822263,0.0,0.5102250610822262,0.0,SVM-rbf-C1.0,0.4970588235294118,0.0,0.48979387953401315,0.0,0.4897938795340131,0.0,randomforest-100,0.6283898305084745,0.005469221288224582,0.6346589136684926,0.00530766610438589,0.6346589136684926,0.005307666104385881,KNN-5,0.5906779661016949,0.0,0.5967438886943426,0.0,0.5967438886943426,0.0,SVM-rbf-C1.0,0.5686440677966101,0.0,0.5222655203185022,0.0,0.5222655203185022,0.0,randomforest-100,0.5185005393743258,0.004621339582177351,0.513554323142617,0.004676884972681496,0.513554323142617,0.004676884972681475,KNN-5,0.48651564185544766,0.0,0.48906092885794267,0.0,0.4890609288579427,0.0,SVM-rbf-C1.0,0.49460625674217906,0.0,0.46370736075628066,0.0,0.4637073607562807,0.0,randomforest-100,0.6542610571736786,0.003911858546810961,0.6517017341996734,0.0039055676781987107,0.6517017341996734,0.0039055676781987385,KNN-5,0.5825242718446602,0.0,0.5709876426652599,0.0,0.5709876426652598,0.0,SVM-rbf-C1.0,0.6040992448759439,0.0,0.5913534938843125,0.0,0.5913534938843125,0.0,342812,342812,0.7650955210740311,1709417193,True,1,76905097,2024-03-02_22-06-33,1118.7356803417206,1118.7356803417206,27359,1d43726c602a,172.17.0.2,1118.7356803417206,1,,128,4,15,1.2248283844871959,0,1,0,1,0,1,76905097
57,randomforest-100,0.4931924882629108,0.013046660311352343,0.5018511405445512,0.012822663917486538,0.5018511405445512,0.012822663917486564,KNN-5,0.47417840375586856,0.0,0.4826433718761382,0.0,0.48264337187613815,0.0,SVM-rbf-C1.0,0.41784037558685444,0.0,0.3681370875065264,0.0,0.36813708750652646,0.0,randomforest-100,0.516904761904762,0.012067929426165901,0.5239341122512792,0.011034286017775025,0.5239341122512792,0.011034286017774998,KNN-5,0.49523809523809526,0.0,0.4995260330936449,0.0,0.4995260330936449,0.0,SVM-rbf-C1.0,0.49047619047619045,0.0,0.46826969384244926,0.0,0.4682696938424492,0.0,randomforest-100,0.49411764705882355,0.010188534162169865,0.4937916331052222,0.010089917646678777,0.4937916331052222,0.010089917646678768,KNN-5,0.5147058823529411,0.0,0.5143211118157758,0.0,0.5143211118157758,0.0,SVM-rbf-C1.0,0.5294117647058824,0.0,0.49696514012303483,0.0,0.49696514012303483,0.0,randomforest-100,0.573050847457627,0.004760871832267173,0.5780601940876531,0.004674848723233543,0.5780601940876531,0.004674848723233501,KNN-5,0.5550847457627118,0.0,0.5625754202576057,0.0,0.5625754202576058,0.0,SVM-rbf-C1.0,0.5322033898305085,0.0,0.47730269669370495,0.0,0.477302696693705,0.0,randomforest-100,0.4581984897518878,0.0031381204331799046,0.4592101289868792,0.003306468109209505,0.4592101289868792,0.003306468109209485,KNN-5,0.4471413160733549,0.0,0.448453673668428,0.0,0.44845367366842803,0.0,SVM-rbf-C1.0,0.45415318230852214,0.0,0.4229820808457365,0.0,0.4229820808457365,0.0,randomforest-100,0.5462783171521035,0.003418118558307408,0.5449468318873427,0.0035577906322681505,0.5449468318873427,0.0035577906322681774,KNN-5,0.5199568500539374,0.0,0.5202317396417183,0.0,0.5202317396417182,0.0,SVM-rbf-C1.0,0.5269687162891047,0.0,0.5099556361163874,0.0,0.5099556361163874,0.0,132860,132860,0.6921155111829327,1709417133,True,1,ffefd0b0,2024-03-02_22-05-33,900.2801766395569,900.2801766395569,27401,1d43726c602a,172.17.0.2,900.2801766395569,1,,128,2,3,0.5411476165561566,1,1,0,1,0,1,ffefd0b0
58,randomforest-100,0.4638497652582159,0.008145235480233562,0.46938441351139,0.007838517071643283,0.46938441351139,0.007838517071643274,KNN-5,0.3967136150234742,0.0,0.4000044891104286,0.0,0.40000448911042846,0.0,SVM-rbf-C1.0,0.47183098591549294,0.0,0.40586052671020223,0.0,0.4058605267102023,0.0,randomforest-100,0.5319047619047619,0.011328930717495543,0.5197901013882185,0.01193237617079129,0.5197901013882185,0.011932376170791271,KNN-5,0.5261904761904762,0.0,0.5182882485402862,0.0,0.5182882485402863,0.0,SVM-rbf-C1.0,0.46904761904761905,0.0,0.4113283990993836,0.0,0.41132839909938357,0.0,randomforest-100,0.6147058823529413,0.013542193450848625,0.6072599238009257,0.0134764577189844,0.6072599238009257,0.01347645771898444,KNN-5,0.6235294117647059,0.0,0.6199086412689726,0.0,0.6199086412689727,0.0,SVM-rbf-C1.0,0.5676470588235294,0.0,0.4904105996441513,0.0,0.4904105996441513,0.0,randomforest-100,0.6337288135593221,0.00669223288894902,0.6360054236270484,0.006683027363539301,0.6360054236270483,0.006683027363539316,KNN-5,0.5898305084745763,0.0,0.5942785020585126,0.0,0.5942785020585126,0.0,SVM-rbf-C1.0,0.6050847457627119,0.0,0.5552803303452428,0.0,0.5552803303452429,0.0,randomforest-100,0.5197950377562028,0.003859825385720554,0.5194806486423349,0.003908524073483166,0.5194806486423349,0.003908524073483161,KNN-5,0.4692556634304207,0.0,0.4752454267455994,0.0,0.4752454267455994,0.0,SVM-rbf-C1.0,0.4741100323624595,0.0,0.43100788036769283,0.0,0.43100788036769283,0.0,randomforest-100,0.6513484358144552,0.004885433386936022,0.6503918179165636,0.004744871796550625,0.6503918179165636,0.0047448717965506175,KNN-5,0.6127292340884574,0.0,0.6065411007877205,0.0,0.6065411007877206,0.0,SVM-rbf-C1.0,0.6175836030204962,0.0,0.573485647683318,0.0,0.5734856476833181,0.0,616703,616703,0.7593939107377875,1709417565,True,1,ce793d0a,2024-03-02_22-12-45,985.8242473602295,985.8242473602295,27160,1d43726c602a,172.17.0.2,985.8242473602295,1,,128,7,12,0.7393568120221232,0,0,1,1,0,1,ce793d0a
59,randomforest-100,0.4748826291079812,0.0096244131455399,0.48078371428140115,0.009221474670378666,0.48078371428140115,0.00922147467037868,KNN-5,0.4507042253521127,0.0,0.44899768724679534,0.0,0.44899768724679534,0.0,SVM-rbf-C1.0,0.4507042253521127,0.0,0.3859358156554418,0.0,0.3859358156554418,0.0,randomforest-100,0.5004761904761905,0.0059093684028527676,0.5104745553335202,0.0057061141765672755,0.5104745553335202,0.005706114176567278,KNN-5,0.4857142857142857,0.0,0.49710735856856186,0.0,0.4971073585685618,0.0,SVM-rbf-C1.0,0.44761904761904764,0.0,0.4198419872429087,0.0,0.41984198724290867,0.0,randomforest-100,0.5435294117647059,0.0076470588235294295,0.5425772721936515,0.007658632508787819,0.5425772721936515,0.007658632508787825,KNN-5,0.538235294117647,0.0,0.5339219216066572,0.0,0.5339219216066572,0.0,SVM-rbf-C1.0,0.5,0.0,0.43986234587639333,0.0,0.43986234587639333,0.0,randomforest-100,0.6540677966101694,0.004591938028523392,0.6583300235671026,0.004617274053721544,0.6583300235671026,0.004617274053721533,KNN-5,0.5983050847457627,0.0,0.6052891144758471,0.0,0.6052891144758471,0.0,SVM-rbf-C1.0,0.588135593220339,0.0,0.5436144030395413,0.0,0.5436144030395412,0.0,randomforest-100,0.48042071197411007,0.005834474685371515,0.4769652266462255,0.0060045855863225615,0.4769652266462255,0.006004585586322521,KNN-5,0.45145631067961167,0.0,0.4528661210532563,0.0,0.45286612105325624,0.0,SVM-rbf-C1.0,0.5026968716289104,0.0,0.4669587518729154,0.0,0.4669587518729154,0.0,randomforest-100,0.5969255663430422,0.006454713086810192,0.5938702272199315,0.0067924459083793035,0.5938702272199315,0.006792445908379339,KNN-5,0.5658036677454154,0.0,0.5639595479487594,0.0,0.5639595479487592,0.0,SVM-rbf-C1.0,0.5647249190938511,0.0,0.5304233540602931,0.0,0.5304233540602931,0.0,699521,699521,0.726621131971922,1709417827,True,1,40a31b15,2024-03-02_22-17-07,1109.1077117919922,1109.1077117919922,27769,1d43726c602a,172.17.0.2,1109.1077117919922,1,,128,8,8,0.1968760469583348,0,1,0,1,0,1,40a31b15
60,randomforest-100,0.5340375586854461,0.016837712526224687,0.5348570845908516,0.016885222676412823,0.5348570845908515,0.01688522267641281,KNN-5,0.4107981220657277,0.0,0.38976392054467524,0.0,0.3897639205446752,0.0,SVM-rbf-C1.0,0.4812206572769953,0.0,0.4685587550566128,0.0,0.4685587550566128,0.0,randomforest-100,0.5538095238095238,0.011075907952012385,0.5552172808608231,0.011306408678619019,0.5552172808608231,0.011306408678619075,KNN-5,0.5190476190476191,0.0,0.5262528522730336,0.0,0.5262528522730336,0.0,SVM-rbf-C1.0,0.5214285714285715,0.0,0.49572176337298063,0.0,0.49572176337298063,0.0,randomforest-100,0.5947058823529412,0.01515776320791191,0.5902325389574133,0.015602537607120777,0.5902325389574133,0.01560253760712074,KNN-5,0.5147058823529411,0.0,0.5168063078220233,0.0,0.5168063078220233,0.0,SVM-rbf-C1.0,0.5647058823529412,0.0,0.5310250401979475,0.0,0.5310250401979475,0.0,randomforest-100,0.6578813559322033,0.006204987290842531,0.6612422773200516,0.0062983782576801735,0.6612422773200516,0.006298378257680154,KNN-5,0.5822033898305085,0.0,0.5881855351196972,0.0,0.5881855351196973,0.0,SVM-rbf-C1.0,0.5838983050847457,0.0,0.5317858606434356,0.0,0.5317858606434356,0.0,randomforest-100,0.5783171521035599,0.007488567159356485,0.5757671707321372,0.007499608723012117,0.5757671707321372,0.007499608723012144,KNN-5,0.46548004314994607,0.0,0.4657875260643815,0.0,0.46578752606438145,0.0,SVM-rbf-C1.0,0.48975188781014023,0.0,0.45182146097066717,0.0,0.4518214609706671,0.0,randomforest-100,0.6862459546925566,0.004441576456535085,0.6854543076293345,0.004232566920881608,0.6854543076293345,0.004232566920881581,KNN-5,0.616504854368932,0.0,0.6115653341417843,0.0,0.6115653341417843,0.0,SVM-rbf-C1.0,0.598705501618123,0.0,0.5723279061055333,0.0,0.5723279061055333,0.0,240333,240333,0.8011250852039385,1709418627,True,1,61e4a77f,2024-03-02_22-30-27,1598.7589883804321,1598.7589883804321,27594,1d43726c602a,172.17.0.2,1598.7589883804321,1,,128,3,10,1.0854652495388972,0,1,0,1,0,1,61e4a77f
61,randomforest-100,0.5049295774647887,0.008935617986232068,0.5089485787873096,0.008682984124091287,0.5089485787873096,0.008682984124091258,KNN-5,0.460093896713615,0.0,0.44339407157124455,0.0,0.44339407157124455,0.0,SVM-rbf-C1.0,0.4131455399061033,0.0,0.3699944464663392,0.0,0.3699944464663393,0.0,randomforest-100,0.5069047619047619,0.01279748061940638,0.5129397759340416,0.012104325267661878,0.5129397759340416,0.012104325267661892,KNN-5,0.5095238095238095,0.0,0.5134575765045941,0.0,0.5134575765045941,0.0,SVM-rbf-C1.0,0.5071428571428571,0.0,0.45766042097293974,0.0,0.45766042097293974,0.0,randomforest-100,0.6297058823529411,0.010802569218945273,0.6250997717402513,0.010871437017463962,0.6250997717402513,0.010871437017463972,KNN-5,0.6058823529411764,0.0,0.6043057437214155,0.0,0.6043057437214155,0.0,SVM-rbf-C1.0,0.5,0.0,0.45426050535348617,0.0,0.4542605053534862,0.0,randomforest-100,0.6562711864406781,0.004274413631497793,0.658316407147459,0.004136297142039804,0.658316407147459,0.004136297142039789,KNN-5,0.5822033898305085,0.0,0.5885113954492924,0.0,0.5885113954492923,0.0,SVM-rbf-C1.0,0.5906779661016949,0.0,0.5433672946693315,0.0,0.5433672946693315,0.0,randomforest-100,0.509277238403452,0.005354767484785698,0.5098042730533474,0.005593695690050804,0.5098042730533474,0.0055936956900508265,KNN-5,0.47357065803667747,0.0,0.4759057866631764,0.0,0.4759057866631764,0.0,SVM-rbf-C1.0,0.4617044228694714,0.0,0.43420742953785857,0.0,0.4342074295378585,0.0,randomforest-100,0.6545846817691479,0.006235316512025215,0.6521407554258876,0.00638911876496898,0.6521407554258876,0.0063891187649690075,KNN-5,0.5943905070118662,0.0,0.5826839429859553,0.0,0.5826839429859552,0.0,SVM-rbf-C1.0,0.5636461704422869,0.0,0.5316186924981716,0.0,0.5316186924981716,0.0,342812,342812,0.7671925444842302,1709418166,True,1,8f6094c0,2024-03-02_22-22-46,952.4470727443695,952.4470727443695,27401,1d43726c602a,172.17.0.2,952.4470727443695,1,,128,4,15,0.3115148813650435,1,0,0,1,0,1,8f6094c0
62,randomforest-100,0.5427230046948357,0.00718171762477859,0.5443630563690433,0.007575220940163427,0.5443630563690433,0.007575220940163425,KNN-5,0.4835680751173709,0.0,0.4715625414949125,0.0,0.4715625414949125,0.0,SVM-rbf-C1.0,0.5164319248826291,0.0,0.5108446802239905,0.0,0.5108446802239905,0.0,randomforest-100,0.5523809523809524,0.011615534207286156,0.5552070682152139,0.010840421715686407,0.5552070682152139,0.01084042171568638,KNN-5,0.5214285714285715,0.0,0.5199428904387013,0.0,0.5199428904387013,0.0,SVM-rbf-C1.0,0.5119047619047619,0.0,0.47299893640222335,0.0,0.4729989364022233,0.0,randomforest-100,0.663529411764706,0.009036642056315995,0.6597219996795054,0.009051396431641759,0.6597219996795054,0.009051396431641774,KNN-5,0.5823529411764706,0.0,0.5810964577988614,0.0,0.5810964577988614,0.0,SVM-rbf-C1.0,0.5882352941176471,0.0,0.5387202441935479,0.0,0.5387202441935478,0.0,randomforest-100,0.6649999999999999,0.006204987290842536,0.6687052573567905,0.005926105529240045,0.6687052573567905,0.005926105529240051,KNN-5,0.5661016949152542,0.0,0.5727597447609363,0.0,0.5727597447609363,0.0,SVM-rbf-C1.0,0.597457627118644,0.0,0.5605782400601567,0.0,0.5605782400601567,0.0,randomforest-100,0.5321467098166127,0.003024346444201965,0.52740319376332,0.003266774488438891,0.5274031937633199,0.003266774488438882,KNN-5,0.4406688241639698,0.0,0.4422771658255316,0.0,0.4422771658255317,0.0,SVM-rbf-C1.0,0.5151024811218986,0.0,0.4845630681664579,0.0,0.48456306816645783,0.0,randomforest-100,0.6464401294498382,0.0050727001163113255,0.6454728382717618,0.005321524068551476,0.6454728382717617,0.0053215240685514885,KNN-5,0.5744336569579288,0.0,0.5660337731917608,0.0,0.5660337731917608,0.0,SVM-rbf-C1.0,0.61596548004315,0.0,0.5747099781550391,0.0,0.5747099781550392,0.0,245911,245911,0.7981779500527143,1709418898,True,1,61e2a1ed,2024-03-02_22-34-58,1684.107393503189,1684.107393503189,27265,1d43726c602a,172.17.0.2,1684.107393503189,1,,128,3,16,1.232977272776508,0,1,0,1,0,1,61e2a1ed
