,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir
894,0.3615023474178404,0.331924882629108,0.0075847391649781805,0.28435193895041916,0.009046982479448944,0.28435193895041916,0.009046982479448948,0.2652582159624413,0.0,0.21534286998181143,0.0,0.2153428699818114,0.0,0.3615023474178404,0.0,0.3193087050732936,0.0,0.31930870507329356,0.0,-1,-1,1701442754,True,1,f31a111f,2023-12-01_14-59-14,17.40505886077881,17.40505886077881,416736,d49c071550b4,172.17.0.2,17.40505886077881,1,,22,0.43599599857628646,0.5143317324508986,15,291,f31a111f
895,0.31220657276995306,0.31079812206572777,0.004478587800079564,0.24003294524541988,0.004813530652496482,0.24003294524541988,0.0048135306524964795,0.2605633802816901,0.0,0.18193509447405545,0.0,0.18193509447405545,0.0,0.31220657276995306,0.0,0.2599794884437179,0.0,0.2599794884437179,0.0,-1,-1,1701442758,True,1,f78385ad,2023-12-01_14-59-18,19.410740852355957,19.410740852355957,396778,d49c071550b4,172.17.0.2,19.410740852355957,1,,12,0.2942933948191023,0.9230114236271726,34,491,f78385ad
896,0.3568075117370892,0.3056338028169014,0.007555622976258731,0.2517163607316425,0.007532844108851821,0.25171636073164244,0.007532844108851823,0.2934272300469484,0.0,0.23256447438664443,0.0,0.2325644743866445,0.0,0.3568075117370892,0.0,0.3078807393331812,0.0,0.3078807393331812,0.0,-1,-1,1701442766,True,1,af2d2afd,2023-12-01_14-59-26,20.39305281639099,20.39305281639099,412549,d49c071550b4,172.17.0.2,20.39305281639099,1,,25,1.1811229880979195,0.6658104439935886,20,374,af2d2afd
897,0.34976525821596244,0.34178403755868547,0.010025425588761799,0.3023485524962345,0.011356943576588063,0.3023485524962345,0.011356943576588062,0.32629107981220656,0.0,0.2856091265402723,0.0,0.2856091265402723,0.0,0.34976525821596244,0.0,0.30981859472542833,0.0,0.30981859472542833,0.0,-1,-1,1701442763,True,1,f7b02dbd,2023-12-01_14-59-23,13.097018718719482,13.097018718719482,410098,d49c071550b4,172.17.0.2,13.097018718719482,1,,8,0.2293692699022944,0.4309991519140992,8,343,f7b02dbd
898,0.31220657276995306,0.30586854460093893,0.011692403197570202,0.2603625594113821,0.012941784658529364,0.26036255941138203,0.012941784658529349,0.2746478873239437,0.0,0.21684635432685684,0.0,0.2168463543268568,0.0,0.31220657276995306,0.0,0.27071144721065815,0.0,0.27071144721065815,0.0,-1,-1,1701442770,True,1,d7c0fec1,2023-12-01_14-59-30,19.00400733947754,19.00400733947754,412803,d49c071550b4,172.17.0.2,19.00400733947754,1,,35,0.03529982369032322,1.2140004854967121,5,482,d7c0fec1
899,0.231924882629108,0.231924882629108,0.015914038738665065,0.2090432485195774,0.016156199666019132,0.2090432485195774,0.016156199666019125,0.2300469483568075,0.0,0.21668360326586777,0.0,0.21668360326586775,0.0,0.19014084507042253,0.0,0.1322670580218838,0.0,0.1322670580218838,0.0,-1,-1,1701442774,True,1,4a61c9c4,2023-12-01_14-59-34,19.793596029281616,19.793596029281616,416736,d49c071550b4,172.17.0.2,19.793596029281616,1,,35,0.0008889415933569789,1.2404111228743808,2,468,4a61c9c4
900,0.35000000000000003,0.35000000000000003,0.00868544600938967,0.32287423402630244,0.008373553679795654,0.3228742340263024,0.00837355367979564,0.30985915492957744,0.0,0.28050761447538847,0.0,0.28050761447538847,0.0,0.18309859154929578,0.0,0.11888044242784535,0.0,0.11888044242784532,0.0,-1,-1,1701442776,True,1,260e3d2e,2023-12-01_14-59-36,18.27975344657898,18.27975344657898,414043,d49c071550b4,172.17.0.2,18.27975344657898,1,,36,0.08421733642127877,1.3364350750849416,2,502,260e3d2e
901,0.3873239436619718,0.3448356807511737,0.0063380281690140735,0.2888150278581739,0.007067966180039546,0.28881502785817403,0.007067966180039541,0.2605633802816901,0.0,0.1977491906841317,0.0,0.1977491906841317,0.0,0.3873239436619718,0.0,0.3524556052477001,0.0,0.3524556052477001,0.0,-1,-1,1701442779,False,1,77f4dfdd,2023-12-01_14-59-39,20.42922329902649,20.42922329902649,396778,d49c071550b4,172.17.0.2,20.42922329902649,1,,34,0.1588203906071464,1.2816420781778846,13,568,77f4dfdd
902,0.21338028169014084,0.21338028169014084,0.004747358783135372,0.12682379701361826,0.006136866247851845,0.1268237970136183,0.006136866247851852,0.2112676056338028,0.0,0.12322200469783452,0.0,0.12322200469783454,0.0,0.1807511737089202,0.0,0.09325598190729771,0.0,0.09325598190729771,0.0,-1,-1,1701442810,True,1,197caab5,2023-12-01_15-00-10,46.2304790019989,46.2304790019989,410098,d49c071550b4,172.17.0.2,46.2304790019989,1,,36,0.11764346733290162,1.1648443854847215,98,516,197caab5
903,0.23333333333333334,0.23333333333333334,0.004478587800079553,0.16451797909890611,0.004553704621088538,0.16451797909890611,0.0045537046210885335,0.15258215962441316,0.0,0.13402788770006205,0.0,0.13402788770006205,0.0,0.2112676056338028,0.0,0.131362370314704,0.0,0.131362370314704,0.0,-1,-1,1701442813,True,1,eb145ec9,2023-12-01_15-00-13,32.05413031578064,32.05413031578064,412549,d49c071550b4,172.17.0.2,32.05413031578064,1,,34,0.06605261108642779,1.1309588125127203,174,512,eb145ec9
