,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.5101402373247034,0.5101402373247034,0.005768027782220024,0.49746872960157873,0.007684237475676118,0.49746872960157884,0.007684237475676124,0.42826321467098166,0.0,0.42864888666885625,0.0,0.42864888666885637,0.0,0.3640776699029126,0.0,0.37491418967941664,0.0,0.37491418967941664,0.0,398670,398670,1700900258,,True,1,1fad4549,2023-11-25_05-17-38,2895.603035926819,2895.603035926819,66834,ac1450d1e4fc,172.17.0.2,2895.603035926819,1,128,0.24719708500013898,4,59,6.391243172462055e-05,8.714188854886422e-06,1fad4549
1,0.5689320388349515,0.5689320388349515,0.004197427499103284,0.5688781357995938,0.0041312157097727125,0.5688781357995938,0.004131215709772735,0.48058252427184467,0.0,0.4802060061886266,0.0,0.4802060061886265,0.0,0.44660194174757284,0.0,0.3991704828899267,0.0,0.39917048288992657,0.0,1076185,1076185,1700898649,,False,1,44c484e0,2023-11-25_04-50-49,1272.944367647171,1272.944367647171,67900,ac1450d1e4fc,172.17.0.2,1272.944367647171,1,64,1.8483564252834395,6,234,1.4578619652793339e-05,9.058455814859851e-06,44c484e0
2,0.5565264293419634,0.5565264293419634,0.0042865839236905234,0.551210353627974,0.0049013992594538775,0.5512103536279741,0.00490139925945387,0.4811218985976268,0.0,0.48508930145452367,0.0,0.4850893014545236,0.0,0.40129449838187703,0.0,0.33498189461126443,0.0,0.33498189461126443,0.0,749633,749633,1700899529,,True,1,c830526e,2023-11-25_05-05-29,2138.6186821460724,2138.6186821460724,67961,ac1450d1e4fc,172.17.0.2,2138.6186821460724,1,128,1.4838531742313281,5,178,7.114202594804049e-05,6.2771701231026205e-06,c830526e
3,0.5731391585760518,0.5731391585760518,0.006459894248793901,0.5670085478208358,0.006777032808227282,0.5670085478208358,0.006777032808227282,0.49514563106796117,0.0,0.4947418915174913,0.0,0.4947418915174913,0.0,0.5102481121898598,0.0,0.4601348371173229,0.0,0.4601348371173229,0.0,702553,702553,1700898707,,False,1,fc1b7bca,2023-11-25_04-51-47,1301.286029100418,1301.286029100418,68022,ac1450d1e4fc,172.17.0.2,1301.286029100418,1,128,2.429004644181601,4,228,1.5987461836411485e-05,4.449329436824601e-07,fc1b7bca
4,0.5372168284789643,0.5130528586839266,0.004780694672310764,0.497197874738,0.005191065478645129,0.49719787473800003,0.005191065478645141,0.47896440129449835,0.0,0.48450452018382545,0.0,0.48450452018382545,0.0,0.5372168284789643,0.0,0.5133062194761089,0.0,0.5133062194761089,0.0,595002,595002,1700899005,,True,1,6a121229,2023-11-25_04-56-45,1584.977885723114,1584.977885723114,68083,ac1450d1e4fc,172.17.0.2,1584.977885723114,1,128,1.8294800676159417,4,177,0.0006244196982036589,6.859422183453155e-06,6a121229
5,0.5652642934196332,0.5652642934196332,0.004576742920301288,0.5655017843358634,0.004648248449643088,0.5655017843358634,0.004648248449643115,0.5307443365695793,0.0,0.5340633580601556,0.0,0.5340633580601557,0.0,0.5129449838187702,0.0,0.4665676870147197,0.0,0.4665676870147197,0.0,510410,510410,1700899584,,True,1,5c1887ad,2023-11-25_05-06-24,935.052966594696,935.052966594696,67900,ac1450d1e4fc,172.17.0.2,935.052966594696,1,64,2.486300640467896,6,3,0.0001703313257657178,5.198505055626979e-07,5c1887ad
6,0.523732470334412,0.523732470334412,0.009216832519220636,0.5066524042561067,0.012465047402243848,0.5066524042561067,0.012465047402243887,0.44282632146709816,0.0,0.4468050876565847,0.0,0.44680508765658467,0.0,0.42017259978425026,0.0,0.3782297886137145,0.0,0.3782297886137145,0.0,986006,986006,1700901101,,True,1,996d370b,2023-11-25_05-31-41,2394.4566032886505,2394.4566032886505,68022,ac1450d1e4fc,172.17.0.2,2394.4566032886505,1,128,2.274715189353482,5,265,4.761064050291445e-05,1.1769709864250133e-06,996d370b
7,0.5615426105717368,0.5615426105717368,0.003862839108909134,0.5507774425277394,0.004171837465106598,0.5507774425277394,0.004171837465106593,0.5593311758360302,0.0,0.556368358079038,0.0,0.556368358079038,0.0,0.5458468176914779,0.0,0.49675560228281146,0.0,0.4967556022828115,0.0,649734,649734,1700899619,,True,1,b242bafd,2023-11-25_05-06-59,614.3974363803864,614.3974363803864,68083,ac1450d1e4fc,172.17.0.2,614.3974363803864,1,128,1.6684998231919064,7,29,0.0008674448559574811,3.818641430414629e-06,b242bafd
8,0.558252427184466,0.471143473570658,0.002710322443667973,0.45554742267480447,0.003025563139504403,0.45554742267480447,0.0030255631395044147,0.4395900755124056,0.0,0.43972131831560807,0.0,0.439721318315608,0.0,0.558252427184466,0.0,0.5264040316766427,0.0,0.5264040316766427,0.0,962066,962066,1700900883,,True,1,cdd5ea6d,2023-11-25_05-28-03,1354.251098871231,1354.251098871231,67961,ac1450d1e4fc,172.17.0.2,1354.251098871231,1,64,2.517300119682252,8,109,0.000519678811143657,3.322373832522292e-06,cdd5ea6d
9,0.5088996763754045,0.5088996763754045,0.0062773995926442856,0.495917568396569,0.00745802117252136,0.495917568396569,0.007458021172521317,0.4703344120819849,0.0,0.47167569580462637,0.0,0.47167569580462626,0.0,0.43042071197411,0.0,0.3837194541448314,0.0,0.3837194541448314,0.0,893489,893489,1700901760,,True,1,bd1b810c,2023-11-25_05-42-40,2175.4859097003937,2175.4859097003937,67900,ac1450d1e4fc,172.17.0.2,2175.4859097003937,1,128,1.6702839261847409,8,86,5.133868607533353e-05,4.27271220280321e-06,bd1b810c
